Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Csin_XP_028084915.1-Mdo_XP_008350864.3	NG	0.204632	1.15159	0.177696	3.31672e-53	1701	389.279	1311.72	NA	464	229.083	234.917	NA	NA	0.421345	1:1:1:1:1:1	0.269518(0.302953:0.235234:0.270367)	NA	NA	NA	NA
Csin_XP_028084915.1-Mdo_XP_017186658.2	NG	0.303528	1.77144	0.171346	5.68521e-51	1608	371.45	1236.55	NA	561	252.333	308.667	NA	NA	0.642616	1:1:1:1:1:1	0.263069(0.296843:0.229633:0.262729)	NA	NA	NA	NA
Csin_XP_028084915.1-Mdo_XP_008367579.2	NG	0.30288	1.67068	0.181292	3.97881e-53	1746	406.979	1339.02	NA	606	272.333	333.667	NA	NA	0.621704	1:1:1:1:1:1	0.275458(0.310081:0.241853:0.27444)	NA	NA	NA	NA
Csin_XP_028084915.1-Mdo_XP_008339686.4	NG	0.280086	1.86745	0.149983	2.49167e-54	1518	354.99	1163.01	NA	516	244.167	271.833	NA	NA	0.651297	1:1:1:1:1:1	0.249151(0.283096:0.220978:0.243381)	NA	NA	NA	NA
Csin_XP_028084915.1-Mdo_XP_008361730.3	NG	0.203138	1.20654	0.168364	9.12362e-48	1452	333.254	1118.75	NA	399	199.917	199.083	NA	NA	0.433433	1:1:1:1:1:1	0.240835(0.270876:0.211813:0.239817)	NA	NA	NA	NA
Csin_XP_028084915.1-Mdo_XP_070672292.1	NG	0.212205	1.45739	0.145607	3.86881e-44	1140	269.363	870.637	NA	334	173.083	160.917	NA	NA	0.506421	1:1:1:1:1:1	0.218941(0.239308:0.196029:0.221487)	NA	NA	NA	NA
Csin_XP_028084915.1-Rsim_KAF7149174.1	NG	0.319841	1.63204	0.195976	7.06004e-47	1683	390.043	1292.96	NA	596	259.333	336.667	NA	NA	0.623949	1:1:1:1:1:1	0.258995(0.297862:0.230143:0.248982)	NA	NA	NA	NA
Csin_XP_028084915.1-Rsim_KAF7134348.1	NG	0.284191	1.94856	0.145847	5.55189e-60	1683	388.704	1294.3	NA	576	269.833	306.167	NA	NA	0.668593	1:1:1:1:1:1	0.267142(0.300916:0.239308:0.261202)	NA	NA	NA	NA
Csin_XP_028084915.1-Rsim_KAF7131711.1	NG	0.107882	0.870159	0.12398	2.45729e-65	1725	399.727	1325.27	NA	339	205.833	133.167	NA	NA	0.284521	1:1:1:1:1:1	0.291921(0.321283:0.258147:0.296334)	NA	NA	NA	NA
Csin_XP_028084915.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.106412	0.868377	0.122541	2.10124e-65	1719	398.541	1320.46	NA	336	205	131	NA	NA	0.28307	1:1:1:1:1:1	0.267821(0.295316:0.239308:0.268839)	NA	NA	NA	NA
Csin_XP_028084915.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.319795	1.76719	0.180963	1.09415e-49	1686	387.135	1298.86	NA	601	262.833	338.167	NA	NA	0.652142	1:1:1:1:1:1	0.260692(0.297862:0.23167:0.252546)	NA	NA	NA	NA
Csin_XP_028084915.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.237611	1.57474	0.150889	5.24661e-63	1731	401.519	1329.48	NA	535	264.25	270.75	NA	NA	0.547769	1:1:1:1:1:1	0.262729(0.29888:0.239817:0.249491)	NA	NA	NA	NA
Csin_XP_028084915.1-Vdar_KAH7851380.1	NG	0.319795	1.74042	0.183746	2.87642e-49	1686	387.135	1298.86	NA	600	261.833	338.167	NA	NA	0.645995	1:1:1:1:1:1	0.260523(0.297862:0.23167:0.252037)	NA	NA	NA	NA
Csin_XP_028084915.1-Vdar_KAH7854940.1	NG	0.2438	1.58756	0.153569	3.04758e-59	1656	381.623	1274.38	NA	517	251.75	265.25	NA	NA	0.553468	1:1:1:1:1:1	0.253734(0.28666:0.232688:0.241853)	NA	NA	NA	NA
Csin_XP_028084915.1-Vduc_GWHPDOBL004912	NG	0.104563	0.875808	0.119391	1.31075e-67	1719	399.007	1319.99	NA	335	206.167	128.833	NA	NA	0.283581	1:1:1:1:1:1	0.268669(0.296334:0.238798:0.270876)	NA	NA	NA	NA
Csin_XP_028084915.1-Vduc_GWHPDOBL007610	NG	0.238707	1.64231	0.145349	4.5668e-65	1731	401.001	1330	NA	539	267.083	271.917	NA	NA	0.563864	1:1:1:1:1:1	0.260014(0.29277:0.237271:0.25)	NA	NA	NA	NA
Csin_XP_028084915.1-Vduc_GWHPDOBL036726	NG	0.317589	1.75103	0.181372	6.25038e-50	1686	388.266	1297.73	NA	599	263	336	NA	NA	0.647694	1:1:1:1:1:1	0.261541(0.299898:0.232688:0.252037)	NA	NA	NA	NA
Csin_XP_028084915.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.106736	0.896627	0.119041	7.01876e-68	1719	398.915	1320.09	NA	340	208.667	131.333	NA	NA	0.290039	1:1:1:1:1:1	0.291921(0.318737:0.262729:0.294297)	NA	NA	NA	NA
Csin_XP_028084915.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.323132	1.74553	0.18512	1.07077e-48	1686	387.095	1298.9	NA	603	262	341	NA	NA	0.649705	1:1:1:1:1:1	0.271385(0.309063:0.246945:0.258147)	NA	NA	NA	NA
Csin_XP_028084915.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.239448	1.51062	0.15851	9.89394e-61	1731	400.431	1330.57	NA	533	260.25	272.75	NA	NA	0.533506	1:1:1:1:1:1	0.260183(0.295316:0.236253:0.248982)	NA	NA	NA	NA
Csin_XP_028084915.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.326396	1.74186	0.187383	1.73612e-48	1686	388.039	1297.96	NA	606	262.5	343.5	NA	NA	0.652171	1:1:1:1:1:1	0.268669(0.30499:0.24389:0.257128)	NA	NA	NA	NA
Csin_XP_028084915.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.322701	1.74947	0.184456	4.24107e-49	1686	387.614	1298.39	NA	603	262.5	340.5	NA	NA	0.650718	1:1:1:1:1:1	0.261032(0.298371:0.234216:0.250509)	NA	NA	NA	NA
Csin_XP_028084915.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.110296	0.898381	0.122772	1.22923e-64	1650	384.187	1265.81	NA	331	201.167	129.833	NA	NA	0.293794	1:1:1:1:1:1	0.281908(0.305499:0.257637:0.282587)	NA	NA	NA	NA
Csin_XP_028084915.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.232513	1.47747	0.157372	3.2085e-49	1392	320.343	1071.66	NA	421	206.75	214.25	NA	NA	0.519015	1:1:1:1:1:1	0.237271(0.272403:0.21334:0.226069)	NA	NA	NA	NA
Csin_XP_028084915.1-Vvin_XP_002278978.1	NG	0.181663	1.11072	0.163553	4.61426e-58	1749	401.396	1347.6	NA	450	232.583	217.417	NA	NA	0.394883	1:1:1:1:1:1	0.256619(0.296843:0.236253:0.236762)	NA	NA	NA	NA
Csin_XP_028084915.1-Vvin_XP_010647826.1	NG	0.256027	1.59964	0.160053	2.2419e-55	1599	369.571	1229.43	NA	511	244.333	266.667	NA	NA	0.566573	1:1:1:1:1:1	0.251018(0.287678:0.223523:0.241853)	NA	NA	NA	NA
Csin_XP_028084915.1-Vvin_XP_002275995.1	NG	0.28316	1.51966	0.186331	3.01215e-52	1752	406.476	1345.52	NA	582	264.667	317.333	NA	NA	0.570036	1:1:1:1:1:1	0.261541(0.297352:0.239308:0.247963)	NA	NA	NA	NA
Csin_XP_028080560.2-Mdo_XP_008374744.1	NG	0.211592	1.15739	0.182817	7.0337e-52	1713	392.696	1320.3	NA	475	231.583	243.417	NA	NA	0.428412	1:1:1:1:1:1	0.271724(0.309572:0.238798:0.266802)	NA	NA	NA	NA
Csin_XP_028080560.2-Mdo_XP_008360056.2	NG	0.280315	1.85355	0.151232	7.2752e-53	1515	346.004	1169	NA	511	237.583	273.417	NA	NA	0.639618	1:1:1:1:1:1	0.248982(0.279022:0.21945:0.248473)	NA	NA	NA	NA
Csin_XP_028080560.2-Mdo_XP_008350864.3	NG	0.271293	1.84624	0.146944	1.0407e-59	1680	378.628	1301.37	NA	556	259.75	296.25	NA	NA	0.626244	1:1:1:1:1:1	0.265784(0.301935:0.23167:0.263747)	NA	NA	NA	NA
Csin_XP_028080560.2-Mdo_XP_017186658.2	NG	0.216078	1.06177	0.203508	1.10656e-41	1566	355.089	1210.91	NA	429	201.667	227.333	NA	NA	0.407838	1:1:1:1:1:1	0.259335(0.295825:0.226069:0.25611)	NA	NA	NA	NA
Csin_XP_028080560.2-Mdo_XP_008367579.2	NG	0.209684	1.03162	0.203258	1.62528e-45	1704	390.154	1313.85	NA	459	218.667	240.333	NA	NA	0.397877	1:1:1:1:1:1	0.271724(0.309063:0.238289:0.267821)	NA	NA	NA	NA
Csin_XP_028080560.2-Mdo_XP_008339686.4	NG	0.282682	1.98529	0.142389	8.14233e-55	1497	347.753	1149.25	NA	513	242.333	270.667	NA	NA	0.678197	1:1:1:1:1:1	0.245418(0.282077:0.217413:0.236762)	NA	NA	NA	NA
Csin_XP_028080560.2-Mdo_XP_008361730.3	NG	0.276166	1.89061	0.146072	2.45122e-50	1410	318.856	1091.14	NA	472	219.917	252.083	NA	NA	0.641255	1:1:1:1:1:1	0.237101(0.269857:0.208248:0.233198)	NA	NA	NA	NA
Csin_XP_028080560.2-Mdo_XP_070672292.1	NG	0.274996	1.91709	0.143445	3.6477e-42	1134	264.168	869.832	NA	383	182.75	200.25	NA	NA	0.657525	1:1:1:1:1:1	0.215207(0.238289:0.192464:0.214868)	NA	NA	NA	NA
Csin_XP_028080560.2-Rsim_KAF7149174.1	NG	0.363227	1.35262	0.268535	3.2355e-32	1644	374.193	1269.81	NA	600	234.417	365.583	NA	NA	0.588425	1:1:1:1:1:1	0.255261(0.296843:0.226578:0.242363)	NA	NA	NA	NA
Csin_XP_028080560.2-Rsim_KAF7134348.1	NG	0.146291	0.618291	0.236605	4.23329e-32	1707	389.04	1317.96	NA	339	163.833	175.167	NA	NA	0.253863	1:1:1:1:1:1	0.263408(0.299898:0.235743:0.254582)	NA	NA	NA	NA
Csin_XP_028080560.2-Rsim_KAF7131711.1	NG	0.281865	1.52271	0.185108	1.10024e-50	1695	385.889	1309.11	NA	559	251.417	307.583	NA	NA	0.56436	1:1:1:1:1:1	0.288187(0.320265:0.254582:0.289715)	NA	NA	NA	NA
Csin_XP_028080560.2-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.278347	1.74082	0.159894	2.89283e-56	1674	382.431	1291.57	NA	559	258.667	300.333	NA	NA	0.612453	1:1:1:1:1:1	0.264087(0.294297:0.235743:0.26222)	NA	NA	NA	NA
Csin_XP_028080560.2-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.149809	0.660828	0.226698	8.31345e-35	1710	388.156	1321.84	NA	350	170.5	179.5	NA	NA	0.265806	1:1:1:1:1:1	0.256959(0.296843:0.228106:0.245927)	NA	NA	NA	NA
Csin_XP_028080560.2-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.290783	1.29956	0.223755	1.69622e-41	1689	384.947	1304.05	NA	552	237.667	314.333	NA	NA	0.520697	1:1:1:1:1:1	0.258995(0.297862:0.236253:0.242872)	NA	NA	NA	NA
Csin_XP_028080560.2-Vdar_KAH7851380.1	NG	0.149809	0.654635	0.228843	2.08346e-34	1710	388.156	1321.84	NA	349	169.5	179.5	NA	NA	0.2644	1:1:1:1:1:1	0.256789(0.296843:0.228106:0.245418)	NA	NA	NA	NA
Csin_XP_028080560.2-Vdar_KAH7854940.1	NG	0.291656	1.3211	0.220767	2.34299e-40	1614	366.253	1247.75	NA	529	227.5	301.5	NA	NA	0.52526	1:1:1:1:1:1	0.25(0.285642:0.229124:0.235234)	NA	NA	NA	NA
Csin_XP_028080560.2-Vduc_GWHPDOBL004912	NG	0.287032	1.67102	0.17177	7.65956e-53	1674	382.549	1291.45	NA	564	256	308	NA	NA	0.603307	1:1:1:1:1:1	0.264936(0.295316:0.235234:0.264257)	NA	NA	NA	NA
Csin_XP_028080560.2-Vduc_GWHPDOBL007610	NG	0.291772	1.28962	0.226247	1.01522e-40	1689	384.429	1304.57	NA	552	236.667	315.333	NA	NA	0.518889	1:1:1:1:1:1	0.25628(0.291752:0.233707:0.243381)	NA	NA	NA	NA
Csin_XP_028080560.2-Vduc_GWHPDOBL036726	NG	0.149489	0.660842	0.226209	1.11311e-34	1710	389.289	1320.71	NA	350	171	179	NA	NA	0.265901	1:1:1:1:1:1	0.257807(0.29888:0.229124:0.245418)	NA	NA	NA	NA
Csin_XP_028080560.2-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.277695	1.77947	0.156055	1.14905e-57	1674	382.802	1291.2	NA	560	260.333	299.667	NA	NA	0.621113	1:1:1:1:1:1	0.288187(0.317719:0.259165:0.287678)	NA	NA	NA	NA
Csin_XP_028080560.2-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.152156	0.644737	0.235997	7.93089e-33	1710	388.424	1321.58	NA	350	168	182	NA	NA	0.264045	1:1:1:1:1:1	0.267651(0.308045:0.243381:0.251527)	NA	NA	NA	NA
Csin_XP_028080560.2-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.287108	1.29477	0.221745	8.57855e-42	1689	383.856	1305.14	NA	548	236.667	311.333	NA	NA	0.516116	1:1:1:1:1:1	0.256449(0.294297:0.232688:0.242363)	NA	NA	NA	NA
Csin_XP_028080560.2-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.154599	0.633247	0.244137	1.52577e-31	1710	389.368	1320.63	NA	351	166.5	184.5	NA	NA	0.263588	1:1:1:1:1:1	0.264936(0.303971:0.240326:0.250509)	NA	NA	NA	NA
Csin_XP_028080560.2-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.15315	0.643374	0.238042	2.00923e-32	1710	388.943	1321.06	NA	351	168	183	NA	NA	0.264652	1:1:1:1:1:1	0.257298(0.297352:0.230652:0.24389)	NA	NA	NA	NA
Csin_XP_028080560.2-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.289935	1.67996	0.172584	7.02366e-51	1605	367.827	1237.17	NA	544	246.5	297.5	NA	NA	0.608495	1:1:1:1:1:1	0.278174(0.304481:0.254073:0.275967)	NA	NA	NA	NA
Csin_XP_028080560.2-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.26794	1.13943	0.235152	4.73557e-32	1371	310.948	1060.05	NA	421	182.167	238.833	NA	NA	0.465598	1:1:1:1:1:1	0.233537(0.271385:0.209776:0.21945)	NA	NA	NA	NA
Csin_XP_028080560.2-Vvin_XP_002278978.1	NG	0.283189	1.33758	0.211718	1.34573e-44	1707	384.91	1322.09	NA	552	240.167	311.833	NA	NA	0.520942	1:1:1:1:1:1	0.252885(0.295825:0.232688:0.230143)	NA	NA	NA	NA
Csin_XP_028080560.2-Vvin_XP_010647826.1	NG	0.267076	1.52078	0.175618	2.17202e-49	1569	357.378	1211.62	NA	505	232.75	272.25	NA	NA	0.552637	1:1:1:1:1:1	0.247284(0.28666:0.219959:0.235234)	NA	NA	NA	NA
Csin_XP_028080560.2-Vvin_XP_002275995.1	NG	0.192298	0.886232	0.216983	8.8552e-41	1713	389.484	1323.52	NA	427	202.5	224.5	NA	NA	0.350077	1:1:1:1:1:1	0.257807(0.296334:0.235743:0.241344)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008360056.2	NG	0.291679	1.63879	0.177984	1.10719e-47	1518	356.546	1161.45	NA	518	237.333	280.667	NA	NA	0.608086	1:1:1:1:1:1	0.267142(0.296334:0.227088:0.278004)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008350864.3	NG	0.276982	1.60349	0.172737	2.20393e-54	1692	393.376	1298.62	NA	561	260.25	300.75	NA	NA	0.585384	1:1:1:1:1:1	0.283944(0.319246:0.239308:0.293279)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_017186658.2	NG	0.0384948	0.1851	0.207967	7.89446e-16	1653	387.13	1265.87	NA	111	63.5	47.5	NA	NA	0.0728296	1:1:1:1:1:1	0.277495(0.313136:0.233707:0.285642)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008367579.2	NG	0.0394065	0.182224	0.216253	2.42014e-16	1791	423.425	1367.58	NA	121	68.5	52.5	NA	NA	0.0731711	1:1:1:1:1:1	0.289885(0.326375:0.245927:0.297352)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008339686.4	NG	0.299636	2.30546	0.129968	8.4196e-58	1521	361.492	1159.51	NA	545	258.583	286.417	NA	NA	0.776356	1:1:1:1:1:1	0.263578(0.299389:0.225051:0.266293)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008361730.3	NG	0.285829	1.59567	0.179128	6.04776e-45	1449	337.166	1111.83	NA	487	222.75	264.25	NA	NA	0.590614	1:1:1:1:1:1	0.255261(0.287169:0.215886:0.262729)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_070672292.1	NG	0.290452	1.41758	0.204893	4.47174e-32	1137	273.281	863.719	NA	382	174	208	NA	NA	0.56136	1:1:1:1:1:1	0.233367(0.255601:0.200102:0.244399)	NA	NA	NA	NA
Mdo_XP_008374744.1-Rsim_KAF7149174.1	NG	0.379536	1.66785	0.22756	1.74326e-39	1677	392.214	1284.79	NA	645	262.333	382.667	NA	NA	0.680845	1:1:1:1:1:1	0.273422(0.314155:0.234216:0.271894)	NA	NA	NA	NA
Mdo_XP_008374744.1-Rsim_KAF7134348.1	NG	0.223421	1.40261	0.15929	2.65546e-59	1680	393.008	1286.99	NA	498	249.333	248.667	NA	NA	0.499271	1:1:1:1:1:1	0.281568(0.31721:0.243381:0.284114)	NA	NA	NA	NA
Mdo_XP_008374744.1-Rsim_KAF7131711.1	NG	0.294588	1.92057	0.153385	1.21897e-59	1719	404.104	1314.9	NA	600	279.667	320.333	NA	NA	0.676826	1:1:1:1:1:1	0.306348(0.337576:0.26222:0.319246)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.303714	2.33528	0.130055	5.36125e-64	1722	404.648	1317.35	NA	619	290	329	NA	NA	0.781106	1:1:1:1:1:1	0.282247(0.311609:0.243381:0.291752)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.237702	1.68273	0.14126	3.22875e-65	1683	392.4	1290.6	NA	526	263.083	262.917	NA	NA	0.574618	1:1:1:1:1:1	0.275119(0.314155:0.235743:0.275458)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.301943	1.61113	0.187411	3.71314e-51	1722	403.41	1318.59	NA	595	267.25	327.75	NA	NA	0.608644	1:1:1:1:1:1	0.277155(0.315173:0.24389:0.272403)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vdar_KAH7851380.1	NG	0.237702	1.65908	0.143273	1.16453e-64	1683	392.4	1290.6	NA	525	262.083	262.917	NA	NA	0.569104	1:1:1:1:1:1	0.274949(0.314155:0.235743:0.274949)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vdar_KAH7854940.1	NG	0.303618	1.529	0.198573	4.97132e-46	1647	384.381	1262.62	NA	566	250.75	315.25	NA	NA	0.5896	1:1:1:1:1:1	0.26816(0.302953:0.236762:0.264766)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vduc_GWHPDOBL004912	NG	0.306509	2.71203	0.113018	3.04421e-67	1722	405.115	1316.88	NA	627	295.667	331.333	NA	NA	0.872427	1:1:1:1:1:1	0.283096(0.312627:0.242872:0.293788)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vduc_GWHPDOBL007610	NG	0.305206	1.61846	0.188579	1.40381e-50	1722	402.893	1319.11	NA	598	267.25	330.75	NA	NA	0.612464	1:1:1:1:1:1	0.27444(0.309063:0.241344:0.272912)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vduc_GWHPDOBL036726	NG	0.236351	1.6532	0.142965	1.66875e-64	1683	393.53	1289.47	NA	524	262.583	261.417	NA	NA	0.567648	1:1:1:1:1:1	0.275967(0.316191:0.236762:0.274949)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.305911	2.32958	0.131316	5.88537e-64	1722	405.024	1316.98	NA	621	290.167	330.833	NA	NA	0.781889	1:1:1:1:1:1	0.306348(0.335031:0.266802:0.31721)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.238402	1.57879	0.151003	1.4147e-61	1683	392.36	1290.64	NA	522	258.417	263.583	NA	NA	0.55089	1:1:1:1:1:1	0.285811(0.325356:0.251018:0.281059)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.303907	1.56407	0.194305	1.51067e-49	1722	402.324	1319.68	NA	594	264.25	329.75	NA	NA	0.598328	1:1:1:1:1:1	0.27461(0.311609:0.240326:0.271894)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.241812	1.52597	0.158464	4.37087e-59	1683	393.305	1289.69	NA	523	256.417	266.583	NA	NA	0.541912	1:1:1:1:1:1	0.283096(0.321283:0.247963:0.280041)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.23816	1.57862	0.150866	1.60394e-61	1683	392.879	1290.12	NA	522	258.75	263.25	NA	NA	0.551077	1:1:1:1:1:1	0.275458(0.314664:0.238289:0.273422)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.316746	2.23953	0.141434	2.81063e-58	1653	389.907	1263.09	NA	604	277.667	326.333	NA	NA	0.77029	1:1:1:1:1:1	0.296334(0.321792:0.261711:0.305499)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.279392	1.43389	0.19485	2.22226e-40	1386	319.568	1066.43	NA	453	204.25	248.75	NA	NA	0.545582	1:1:1:1:1:1	0.251697(0.288697:0.217413:0.248982)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vvin_XP_002278978.1	NG	0.269077	1.57633	0.170698	1.84516e-56	1740	403.932	1336.07	NA	568	265.917	302.083	NA	NA	0.57255	1:1:1:1:1:1	0.271045(0.313136:0.240326:0.259674)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vvin_XP_010647826.1	NG	0.26745	1.73618	0.154045	5.85172e-57	1596	374.675	1221.32	NA	528	253.25	274.75	NA	NA	0.612247	1:1:1:1:1:1	0.265445(0.303971:0.227597:0.264766)	NA	NA	NA	NA
Mdo_XP_008374744.1-Vvin_XP_002275995.1	NG	0.203231	1.22295	0.166182	6.48747e-59	1758	411.734	1346.27	NA	488	248.333	239.667	NA	NA	0.442055	1:1:1:1:1:1	0.275967(0.313646:0.243381:0.270876)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008350864.3	NG	0.280134	1.84663	0.1517	2.5789e-53	1506	349.215	1156.79	NA	510	239.583	270.417	NA	NA	0.643377	1:1:1:1:1:1	0.261202(0.288697:0.219959:0.274949)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_017186658.2	NG	0.289247	2.12953	0.135827	1.02876e-51	1377	320.752	1056.25	NA	480	226.5	253.5	NA	NA	0.717914	1:1:1:1:1:1	0.254752(0.282587:0.214358:0.267312)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008367579.2	NG	0.287703	1.69564	0.169673	3.17134e-49	1515	355.759	1159.24	NA	516	239	277	NA	NA	0.61832	1:1:1:1:1:1	0.267142(0.295825:0.226578:0.279022)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008339686.4	NG	0.0650548	0.195255	0.333179	2.57876e-09	1512	353.872	1158.13	NA	133	60.8333	72.1667	NA	NA	0.0955271	1:1:1:1:1:1	0.240835(0.268839:0.205703:0.247963)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008361730.3	NG	0.268081	1.88737	0.142039	1.57807e-47	1257	290.21	966.79	NA	418	200.083	217.917	NA	NA	0.641935	1:1:1:1:1:1	0.232519(0.256619:0.196538:0.244399)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_070672292.1	NG	0.296452	2.00469	0.14788	1.8093e-38	1074	251.476	822.524	NA	377	175.583	201.417	NA	NA	0.696433	1:1:1:1:1:1	0.210625(0.225051:0.180754:0.226069)	NA	NA	NA	NA
Mdo_XP_008360056.2-Rsim_KAF7149174.1	NG	0.377641	1.77187	0.213131	1.12427e-36	1473	342.233	1130.77	NA	568	232.5	335.5	NA	NA	0.701574	1:1:1:1:1:1	0.250679(0.283605:0.214868:0.253564)	NA	NA	NA	NA
Mdo_XP_008360056.2-Rsim_KAF7134348.1	NG	0.285227	NA	NA	2.5604e-71	1482	346.111	1135.89	NA	535	265.5	269.5	NA	NA	NA	1:1:1:1:1:1	0.258826(0.28666:0.224033:0.265784)	NA	NA	NA	NA
Mdo_XP_008360056.2-Rsim_KAF7131711.1	NG	0.304283	2.43291	0.12507	1.18776e-57	1536	356.578	1179.42	NA	552	257	295	NA	NA	0.798436	1:1:1:1:1:1	0.283605(0.307026:0.242872:0.300916)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.286692	2.44497	0.117258	7.05251e-61	1515	354.151	1160.85	NA	532	255.417	276.583	NA	NA	0.791219	1:1:1:1:1:1	0.259504(0.281059:0.224033:0.273422)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.296632	NA	NA	2.27917e-71	1485	344.17	1140.83	NA	547	267.5	279.5	NA	NA	NA	1:1:1:1:1:1	0.252376(0.283605:0.216395:0.257128)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.272185	1.87813	0.144924	9.72769e-56	1506	350.18	1155.82	NA	505	241.167	263.833	NA	NA	0.645605	1:1:1:1:1:1	0.254413(0.284623:0.224542:0.254073)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vdar_KAH7851380.1	NG	0.296632	NA	NA	2.05939e-72	1485	344.17	1140.83	NA	548	268.5	279.5	NA	NA	NA	1:1:1:1:1:1	0.252206(0.283605:0.216395:0.256619)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vdar_KAH7854940.1	NG	0.265873	1.8652	0.142544	2.40157e-53	1431	331.333	1099.67	NA	474	227.833	246.167	NA	NA	0.63618	1:1:1:1:1:1	0.245418(0.272403:0.217413:0.246436)	NA	NA	NA	NA
