Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Vdar_KAH7864007.1-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.427971	2.22041	0.192744	1.17717e-33	1344	313.456	1030.54	NA	559	222.917	336.083	NA	NA	0.846015	1:1:1:1:1:1	0.359911(0.402385:0.305514:0.371833)	NA	NA	NA	NA
Vdar_KAH7864007.1-Vvin_XP_002278594.2	NG	0.420712	2.17836	0.193133	7.21487e-37	1467	342.776	1124.22	NA	605	243	362	NA	NA	0.831401	1:1:1:1:1:1	0.365127(0.421759:0.307004:0.366617)	NA	NA	NA	NA
Vduc_GWHPDOBL010968-Vduc_GWHPDOBL014285	NG	0.432529	2.17044	0.199282	1.05037e-35	1443	338.871	1104.13	NA	603	240.083	362.917	NA	NA	0.840655	1:1:1:1:1:1	0.368107(0.415052:0.312966:0.376304)	NA	NA	NA	NA
Vduc_GWHPDOBL010968-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0569879	0.0782937	0.727874	0.157113	1533	353.081	1179.92	NA	91	26.25	64.75	NA	NA	0.061895	1:1:1:1:1:1	0.34923(0.415797:0.292846:0.339046)	NA	NA	NA	NA
Vduc_GWHPDOBL010968-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.424944	3.17524	0.133831	4.39571e-42	1440	337.223	1102.78	NA	607	249.25	357.75	NA	NA	1.06902	1:1:1:1:1:1	0.368356(0.412072:0.312221:0.380775)	NA	NA	NA	NA
Vduc_GWHPDOBL010968-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.42663	2.60728	0.16363	6.36713e-36	1311	307.508	1003.49	NA	550	223.5	326.5	NA	NA	0.938124	1:1:1:1:1:1	0.35544(0.399404:0.301788:0.365127)	NA	NA	NA	NA
Vduc_GWHPDOBL010968-Vvin_XP_002278594.2	NG	0.425609	2.22631	0.191172	2.24856e-36	1434	336.865	1097.13	NA	596	239.667	356.333	NA	NA	0.848618	1:1:1:1:1:1	0.360656(0.418778:0.303279:0.359911)	NA	NA	NA	NA
Vduc_GWHPDOBL014285-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.435343	2.32099	0.187568	2.2483e-36	1443	338.09	1104.91	NA	607	242.083	364.917	NA	NA	0.877145	1:1:1:1:1:1	0.374069(0.421013:0.321162:0.38003)	NA	NA	NA	NA
Vduc_GWHPDOBL014285-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0103468	0.0690952	0.149748	1.02415e-08	1659	393.892	1265.11	NA	39	26	13	NA	NA	0.0242953	1:1:1:1:1:1	0.393194(0.417288:0.340537:0.421759)	NA	NA	NA	NA
Vduc_GWHPDOBL014285-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.0103507	0.0692843	0.149395	3.67051e-08	1530	362.645	1167.36	NA	36	24	12	NA	NA	0.0243194	1:1:1:1:1:1	0.380278(0.40462:0.330104:0.40611)	NA	NA	NA	NA
Vduc_GWHPDOBL014285-Vvin_XP_002278594.2	NG	0.224156	0.936672	0.239311	2.36857e-36	1614	384.819	1229.18	NA	444	205.833	238.167	NA	NA	0.394038	1:1:1:1:1:1	0.385494(0.423994:0.331595:0.400894)	NA	NA	NA	NA
Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.428273	3.88774	0.11016	1.7209e-42	1440	336.442	1103.56	NA	611	250.917	360.083	NA	NA	1.23654	1:1:1:1:1:1	0.374317(0.418033:0.320417:0.384501)	NA	NA	NA	NA
Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.432261	2.8839	0.149888	2.70997e-36	1311	306.555	1004.45	NA	555	225	330	NA	NA	1.00553	1:1:1:1:1:1	0.361401(0.405365:0.309985:0.368852)	NA	NA	NA	NA
Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002278594.2	NG	0.430439	2.24416	0.191804	5.34353e-36	1434	336.086	1097.91	NA	599	239.417	359.583	NA	NA	0.855521	1:1:1:1:1:1	0.366617(0.424739:0.311475:0.363636)	NA	NA	NA	NA
Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	NA	NA	NA	NA	1530	361.824	1168.18	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.380527(0.401639:0.329359:0.410581)	NA	NA	NA	NA
Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002278594.2	NG	0.226882	0.969947	0.233912	2.37563e-37	1611	383.424	1227.58	NA	449	208.667	240.333	NA	NA	0.403734	1:1:1:1:1:1	0.385743(0.421013:0.330849:0.405365)	NA	NA	NA	NA
Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1-Vvin_XP_002278594.2	NG	0.237511	0.949993	0.250013	4.02995e-32	1482	353.029	1128.97	NA	420	190.167	229.833	NA	NA	0.407232	1:1:1:1:1:1	0.372827(0.408346:0.320417:0.389717)	NA	NA	NA	NA
