Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Ath_NP_172320.1-Mdo_XP_008344380.3	NG	0.458547	1.76756	0.259424	2.7311e-26	1344	321.328	1022.67	NA	569	218.167	350.833	NA	NA	0.771509	1:1:1:1:1:1	0.321106(0.389952:0.298246:0.27512)	NA	NA	NA	NA
Ath_NP_172320.1-Mdo_XP_008361562.1	NG	0.406425	2.10803	0.192798	1.22166e-34	1323	311.638	1011.36	NA	537	219.667	317.333	NA	NA	0.807245	1:1:1:1:1:1	0.339979(0.396332:0.300638:0.322967)	NA	NA	NA	NA
Ath_NP_172320.1-Mdo_XP_008361572.2	NG	0.343425	2.04777	0.167707	4.11753e-41	1320	313.197	1006.8	NA	497	219.583	277.417	NA	NA	0.747815	1:1:1:1:1:1	0.327751(0.392344:0.287879:0.30303)	NA	NA	NA	NA
Ath_NP_172320.1-Mdo_XP_070664908.1	NG	0.45171	2.01883	0.223748	1.48733e-29	1332	314.059	1017.94	NA	565	219.583	345.417	NA	NA	0.821205	1:1:1:1:1:1	0.324561(0.386762:0.299043:0.287879)	NA	NA	NA	NA
Ath_NP_172320.1-Mdo_XP_008338598.2	NG	0.439569	3.00859	0.146105	1.99357e-37	1332	316.848	1015.15	NA	571	233.333	337.667	NA	NA	1.05067	1:1:1:1:1:1	0.341042(0.400319:0.298246:0.324561)	NA	NA	NA	NA
Ath_NP_172320.1-Mdo_XP_008345100.2	NG	0.441917	1.54984	0.285137	2.53056e-24	1359	321.362	1037.64	NA	557	210.5	346.5	NA	NA	0.703908	1:1:1:1:1:1	0.336523(0.405901:0.296651:0.307018)	NA	NA	NA	NA
Ath_NP_172320.1-Mdo_XP_008360621.3	NG	0.45396	1.56519	0.290035	8.13325e-24	1359	322.958	1036.04	NA	565	212.167	352.833	NA	NA	0.718037	1:1:1:1:1:1	0.335726(0.403509:0.298246:0.305423)	NA	NA	NA	NA
Ath_NP_172320.1-Rsim_KAF7147369.1	NG	0.376802	2.07831	0.181302	7.05015e-35	1218	288.148	929.852	NA	478	202.583	275.417	NA	NA	0.779335	1:1:1:1:1:1	0.320308(0.371611:0.280702:0.308612)	NA	NA	NA	NA
Ath_NP_172320.1-Rsim_KAF7146936.1	NG	0.40919	1.73842	0.235381	6.48614e-30	1323	312.559	1010.44	NA	530	211.333	318.667	NA	NA	0.72322	1:1:1:1:1:1	0.335991(0.394737:0.291866:0.321372)	NA	NA	NA	NA
Ath_NP_172320.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.421336	2.05507	0.205022	2.66841e-33	1353	318.687	1034.31	NA	557	223.583	333.417	NA	NA	0.806148	1:1:1:1:1:1	0.339979(0.398724:0.293461:0.327751)	NA	NA	NA	NA
Ath_NP_172320.1-Vdar_KAH7855228.1	NG	0.420019	2.10061	0.199951	4.34472e-34	1353	318.343	1034.66	NA	557	224.25	332.75	NA	NA	0.815439	1:1:1:1:1:1	0.339713(0.397927:0.294258:0.326954)	NA	NA	NA	NA
Ath_NP_172320.1-Vduc_GWHPDOBL009662	NG	0.416861	2.58148	0.161482	4.22126e-37	1320	312.328	1007.67	NA	549	226.75	322.25	NA	NA	0.929036	1:1:1:1:1:1	0.334131(0.393142:0.289474:0.319777)	NA	NA	NA	NA
Ath_NP_172320.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.422645	1.94482	0.217318	6.71179e-32	1356	317.885	1038.11	NA	556	220.583	335.417	NA	NA	0.779488	1:1:1:1:1:1	0.33865(0.397129:0.295853:0.322967)	NA	NA	NA	NA
Ath_NP_172320.1-Vvin_XP_002279322.1	NG	0.367135	1.74037	0.210953	1.25202e-34	1338	320.11	1017.89	NA	512	216.5	295.5	NA	NA	0.695673	1:1:1:1:1:1	0.334397(0.396332:0.305423:0.301435)	NA	NA	NA	NA
Ath_NP_172320.1-Vvin_XP_002274847.2	NG	0.435184	2.69233	0.161639	2.71113e-38	1407	331.827	1075.17	NA	597	242	355	NA	NA	0.967508	1:1:1:1:1:1	0.345827(0.405104:0.304625:0.327751)	NA	NA	NA	NA
Ath_NP_172320.1-Vvin_XP_002262763.1	NG	0.426709	4.19436	0.101734	2.37767e-42	1389	329.561	1059.44	NA	591	246.25	344.75	NA	NA	1.32064	1:1:1:1:1:1	0.351675(0.41547:0.310207:0.329346)	NA	NA	NA	NA
Ath_NP_172320.1-Vvin_XP_002264700.2	NG	0.389018	1.7242	0.225622	2.11859e-32	1356	319.018	1036.98	NA	530	215.25	314.75	NA	NA	0.703139	1:1:1:1:1:1	0.34051(0.405901:0.297448:0.318182)	NA	NA	NA	NA
Ath_NP_001324626.1-Ath_NP_180292.1	NG	NA	NA	NA	NA	1440	333.818	1106.18	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.330144(0.389155:0.276715:0.324561)	NA	NA	NA	NA
Ath_NP_001324626.1-Ath_NP_001327288.1	NG	0.505151	2.89825	0.174295	4.91478e-31	1350	318.458	1031.54	NA	613	233.833	379.167	NA	NA	1.06967	1:1:1:1:1:1	0.331207(0.389155:0.275917:0.328549)	NA	NA	NA	NA
Ath_NP_001324626.1-Csin_XP_028068065.2	NG	0.462374	2.8856	0.160235	8.54744e-35	1359	318.801	1040.2	NA	593	234	359	NA	NA	1.03083	1:1:1:1:1:1	0.322435(0.388357:0.287081:0.291866)	NA	NA	NA	NA
Ath_NP_001324626.1-Csin_XP_028110861.1	NG	0.428731	2.1958	0.19525	6.08199e-33	1305	307.454	997.546	NA	544	218.25	325.75	NA	NA	0.845048	1:1:1:1:1:1	0.319511(0.377193:0.281499:0.299841)	NA	NA	NA	NA
Ath_NP_001324626.1-Csin_XP_082760673.1	NG	0.346091	4.38801	0.0788721	9.31919e-49	1290	302.537	987.463	NA	500	226.25	273.75	NA	NA	1.29402	1:1:1:1:1:1	0.311802(0.374801:0.26874:0.291866)	NA	NA	NA	NA
Ath_NP_001324626.1-Csin_XP_028110859.2	NG	0.389169	NA	NA	9.41631e-46	1296	307.908	988.092	NA	533	233	300	NA	NA	0.0591261	1:1:1:1:1:1	0.323232(0.376396:0.291866:0.301435)	NA	NA	NA	NA
Ath_NP_001324626.1-Mdo_XP_008344380.3	NG	0.479307	3.0996	0.154635	3.11783e-34	1359	324.877	1034.12	NA	606	239.75	366.25	NA	NA	1.1057	1:1:1:1:1:1	0.316587(0.383573:0.287879:0.278309)	NA	NA	NA	NA
Ath_NP_001324626.1-Mdo_XP_008361562.1	NG	0.410817	2.99433	0.137199	2.30863e-39	1317	310.621	1006.38	NA	547	228.667	318.333	NA	NA	1.02015	1:1:1:1:1:1	0.33546(0.389952:0.290271:0.326156)	NA	NA	NA	NA
Ath_NP_001324626.1-Mdo_XP_008361572.2	NG	0.35021	2.69852	0.129779	3.64998e-46	1320	312.786	1007.21	NA	510	228.167	281.833	NA	NA	0.906662	1:1:1:1:1:1	0.323232(0.385965:0.277512:0.30622)	NA	NA	NA	NA
Ath_NP_001324626.1-Mdo_XP_070664908.1	NG	0.474719	NA	NA	7.78378e-37	1347	317.346	1029.65	NA	601	238.833	362.167	NA	NA	0.127283	1:1:1:1:1:1	0.320043(0.380383:0.288676:0.291069)	NA	NA	NA	NA
Ath_NP_001324626.1-Mdo_XP_008338598.2	NG	0.446199	3.17039	0.140739	4.02286e-37	1326	315.493	1010.51	NA	573	233.167	339.833	NA	NA	1.09436	1:1:1:1:1:1	0.336523(0.393939:0.287879:0.327751)	NA	NA	NA	NA
Ath_NP_001324626.1-Mdo_XP_008345100.2	NG	0.454581	2.75066	0.165263	2.03418e-35	1362	322.343	1039.66	NA	590	235.583	354.417	NA	NA	0.997993	1:1:1:1:1:1	0.332004(0.399522:0.286284:0.310207)	NA	NA	NA	NA
Ath_NP_001324626.1-Mdo_XP_008360621.3	NG	0.469035	2.67993	0.175018	1.18303e-33	1362	323.638	1038.36	NA	598	235.917	362.083	NA	NA	0.994387	1:1:1:1:1:1	0.331207(0.397129:0.287879:0.308612)	NA	NA	NA	NA
Ath_NP_001324626.1-Rsim_KAF7147369.1	NG	0.387091	3.76152	0.102908	1.09093e-41	1230	291.602	938.398	NA	501	217.25	283.75	NA	NA	1.18708	1:1:1:1:1:1	0.315789(0.365231:0.270335:0.311802)	NA	NA	NA	NA
Ath_NP_001324626.1-Rsim_KAF7146936.1	NG	0.427777	NA	NA	6.09867e-41	1335	315.101	1019.9	NA	569	236.5	332.5	NA	NA	0.0907782	1:1:1:1:1:1	0.331473(0.388357:0.281499:0.324561)	NA	NA	NA	NA
Ath_NP_001324626.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.443438	3.80125	0.116656	1.5089e-38	1356	319.231	1036.77	NA	585	237.917	347.083	NA	NA	1.23394	1:1:1:1:1:1	0.33546(0.392344:0.283094:0.330941)	NA	NA	NA	NA
Ath_NP_001324626.1-Vdar_KAH7855228.1	NG	0.446436	5.98753	0.0745609	9.46032e-40	1356	318.887	1037.11	NA	588	239.083	348.917	NA	NA	1.74952	1:1:1:1:1:1	0.335194(0.391547:0.283892:0.330144)	NA	NA	NA	NA
Ath_NP_001324626.1-Vduc_GWHPDOBL009662	NG	0.452287	NA	NA	1.83823e-40	1323	312.875	1010.12	NA	582	238.917	343.083	NA	NA	0.108837	1:1:1:1:1:1	0.329612(0.386762:0.279107:0.322967)	NA	NA	NA	NA
Ath_NP_001324626.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.45616	2.86371	0.15929	1.90403e-35	1356	317.985	1038.02	NA	588	233.25	354.75	NA	NA	1.02073	1:1:1:1:1:1	0.334131(0.39075:0.285486:0.326156)	NA	NA	NA	NA
Ath_NP_001324626.1-Vvin_XP_002279322.1	NG	0.391075	2.59986	0.150422	2.28612e-41	1344	321.025	1022.98	NA	545	233.25	311.75	NA	NA	0.918659	1:1:1:1:1:1	0.329878(0.389952:0.295056:0.304625)	NA	NA	NA	NA
Ath_NP_001324626.1-Vvin_XP_002274847.2	NG	0.469189	NA	NA	9.19202e-45	1380	325.637	1054.36	NA	623	255.25	367.75	NA	NA	0.122506	1:1:1:1:1:1	0.341308(0.398724:0.294258:0.330941)	NA	NA	NA	NA
Ath_NP_001324626.1-Vvin_XP_002262763.1	NG	0.457712	NA	NA	1.15205e-42	1377	326.218	1050.78	NA	611	251	360	NA	NA	0.112373	1:1:1:1:1:1	0.347156(0.409091:0.299841:0.332536)	NA	NA	NA	NA
Ath_NP_001324626.1-Vvin_XP_002264700.2	NG	0.410355	2.6176	0.156768	5.35519e-39	1359	319.866	1039.13	NA	561	232.583	328.417	NA	NA	0.929872	1:1:1:1:1:1	0.335991(0.399522:0.287081:0.321372)	NA	NA	NA	NA
Ath_NP_180292.1-Ath_NP_001327288.1	NG	0.505151	2.89825	0.174295	4.91478e-31	1350	318.458	1031.54	NA	613	233.833	379.167	NA	NA	1.06967	1:1:1:1:1:1	0.337586(0.393939:0.284689:0.334131)	NA	NA	NA	NA
Ath_NP_180292.1-Csin_XP_028068065.2	NG	0.462374	2.8856	0.160235	8.54744e-35	1359	318.801	1040.2	NA	593	234	359	NA	NA	1.03083	1:1:1:1:1:1	0.328814(0.393142:0.295853:0.297448)	NA	NA	NA	NA
Ath_NP_180292.1-Csin_XP_028110861.1	NG	0.428731	2.1958	0.19525	6.08199e-33	1305	307.454	997.546	NA	544	218.25	325.75	NA	NA	0.845048	1:1:1:1:1:1	0.32589(0.381978:0.290271:0.305423)	NA	NA	NA	NA
Ath_NP_180292.1-Csin_XP_082760673.1	NG	0.346091	4.38801	0.0788721	9.31919e-49	1290	302.537	987.463	NA	500	226.25	273.75	NA	NA	1.29402	1:1:1:1:1:1	0.318182(0.379585:0.277512:0.297448)	NA	NA	NA	NA
Ath_NP_180292.1-Csin_XP_028110859.2	NG	0.389169	NA	NA	9.41631e-46	1296	307.908	988.092	NA	533	233	300	NA	NA	0.0591261	1:1:1:1:1:1	0.329612(0.38118:0.300638:0.307018)	NA	NA	NA	NA
Ath_NP_180292.1-Mdo_XP_008344380.3	NG	0.479307	3.0996	0.154635	3.11783e-34	1359	324.877	1034.12	NA	606	239.75	366.25	NA	NA	1.1057	1:1:1:1:1:1	0.322967(0.388357:0.296651:0.283892)	NA	NA	NA	NA
Ath_NP_180292.1-Mdo_XP_008361562.1	NG	0.410817	2.99433	0.137199	2.30863e-39	1317	310.621	1006.38	NA	547	228.667	318.333	NA	NA	1.02015	1:1:1:1:1:1	0.341839(0.394737:0.299043:0.331738)	NA	NA	NA	NA
Ath_NP_180292.1-Mdo_XP_008361572.2	NG	0.35021	2.69852	0.129779	3.64998e-46	1320	312.786	1007.21	NA	510	228.167	281.833	NA	NA	0.906662	1:1:1:1:1:1	0.329612(0.39075:0.286284:0.311802)	NA	NA	NA	NA
Ath_NP_180292.1-Mdo_XP_070664908.1	NG	0.474719	NA	NA	7.78378e-37	1347	317.346	1029.65	NA	601	238.833	362.167	NA	NA	0.127283	1:1:1:1:1:1	0.326422(0.385167:0.297448:0.296651)	NA	NA	NA	NA
Ath_NP_180292.1-Mdo_XP_008338598.2	NG	0.446199	3.17039	0.140739	4.02286e-37	1326	315.493	1010.51	NA	573	233.167	339.833	NA	NA	1.09436	1:1:1:1:1:1	0.342903(0.398724:0.296651:0.333333)	NA	NA	NA	NA
Ath_NP_180292.1-Mdo_XP_008345100.2	NG	0.454581	2.75066	0.165263	2.03418e-35	1362	322.343	1039.66	NA	590	235.583	354.417	NA	NA	0.997993	1:1:1:1:1:1	0.338384(0.404306:0.295056:0.315789)	NA	NA	NA	NA
Ath_NP_180292.1-Mdo_XP_008360621.3	NG	0.469035	2.67993	0.175018	1.18303e-33	1362	323.638	1038.36	NA	598	235.917	362.083	NA	NA	0.994387	1:1:1:1:1:1	0.337586(0.401914:0.296651:0.314195)	NA	NA	NA	NA
Ath_NP_180292.1-Rsim_KAF7147369.1	NG	0.387091	3.76152	0.102908	1.09093e-41	1230	291.602	938.398	NA	501	217.25	283.75	NA	NA	1.18708	1:1:1:1:1:1	0.322169(0.370016:0.279107:0.317384)	NA	NA	NA	NA
Ath_NP_180292.1-Rsim_KAF7146936.1	NG	0.427777	NA	NA	6.09867e-41	1335	315.101	1019.9	NA	569	236.5	332.5	NA	NA	0.0907782	1:1:1:1:1:1	0.337852(0.393142:0.290271:0.330144)	NA	NA	NA	NA
Ath_NP_180292.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.443438	3.80125	0.116656	1.5089e-38	1356	319.231	1036.77	NA	585	237.917	347.083	NA	NA	1.23394	1:1:1:1:1:1	0.341839(0.397129:0.291866:0.336523)	NA	NA	NA	NA
Ath_NP_180292.1-Vdar_KAH7855228.1	NG	0.446436	5.98753	0.0745609	9.46032e-40	1356	318.887	1037.11	NA	588	239.083	348.917	NA	NA	1.74952	1:1:1:1:1:1	0.341574(0.396332:0.292663:0.335726)	NA	NA	NA	NA
Ath_NP_180292.1-Vduc_GWHPDOBL009662	NG	0.452287	NA	NA	1.83823e-40	1323	312.875	1010.12	NA	582	238.917	343.083	NA	NA	0.108837	1:1:1:1:1:1	0.335991(0.391547:0.287879:0.328549)	NA	NA	NA	NA
Ath_NP_180292.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.45616	2.86371	0.15929	1.90403e-35	1356	317.985	1038.02	NA	588	233.25	354.75	NA	NA	1.02073	1:1:1:1:1:1	0.34051(0.395534:0.294258:0.331738)	NA	NA	NA	NA
Ath_NP_180292.1-Vvin_XP_002279322.1	NG	0.391075	2.59986	0.150422	2.28612e-41	1344	321.025	1022.98	NA	545	233.25	311.75	NA	NA	0.918659	1:1:1:1:1:1	0.336257(0.394737:0.303828:0.310207)	NA	NA	NA	NA
Ath_NP_180292.1-Vvin_XP_002274847.2	NG	0.469189	NA	NA	9.19202e-45	1380	325.637	1054.36	NA	623	255.25	367.75	NA	NA	0.122506	1:1:1:1:1:1	0.347687(0.403509:0.30303:0.336523)	NA	NA	NA	NA
Ath_NP_180292.1-Vvin_XP_002262763.1	NG	0.457712	NA	NA	1.15205e-42	1377	326.218	1050.78	NA	611	251	360	NA	NA	0.112373	1:1:1:1:1:1	0.353535(0.413876:0.308612:0.338118)	NA	NA	NA	NA
Ath_NP_180292.1-Vvin_XP_002264700.2	NG	0.410355	2.6176	0.156768	5.35519e-39	1359	319.866	1039.13	NA	561	232.583	328.417	NA	NA	0.929872	1:1:1:1:1:1	0.342371(0.404306:0.295853:0.326954)	NA	NA	NA	NA
Ath_NP_001327288.1-Csin_XP_028068065.2	NG	0.377635	1.91477	0.197222	7.89543e-38	1431	335.326	1095.67	NA	557	231.917	325.083	NA	NA	0.737831	1:1:1:1:1:1	0.329878(0.393142:0.295056:0.301435)	NA	NA	NA	NA
Ath_NP_001327288.1-Csin_XP_028110861.1	NG	0.442302	1.59723	0.276918	3.91821e-25	1371	321.056	1049.94	NA	563	212.167	350.833	NA	NA	0.71276	1:1:1:1:1:1	0.326954(0.381978:0.289474:0.30941)	NA	NA	NA	NA
Ath_NP_001327288.1-Csin_XP_082760673.1	NG	0.403499	1.6434	0.245527	2.39078e-29	1350	315.488	1034.51	NA	533	210.167	322.833	NA	NA	0.693258	1:1:1:1:1:1	0.319245(0.379585:0.276715:0.301435)	NA	NA	NA	NA
Ath_NP_001327288.1-Csin_XP_028110859.2	NG	0.43438	2.09385	0.207455	1.49189e-32	1368	320.423	1047.58	NA	571	225.583	345.417	NA	NA	0.823074	1:1:1:1:1:1	0.330675(0.38118:0.299841:0.311005)	NA	NA	NA	NA
Ath_NP_001327288.1-Mdo_XP_008344380.3	NG	0.462779	1.9128	0.241938	2.83885e-28	1377	327.808	1049.19	NA	589	226.667	362.333	NA	NA	0.80797	1:1:1:1:1:1	0.32403(0.388357:0.295853:0.287879)	NA	NA	NA	NA
Ath_NP_001327288.1-Mdo_XP_008361562.1	NG	0.482778	2.44302	0.197615	1.40239e-31	1389	324.605	1064.39	NA	613	234.083	378.917	NA	NA	0.94088	1:1:1:1:1:1	0.342903(0.394737:0.298246:0.335726)	NA	NA	NA	NA
Ath_NP_001327288.1-Mdo_XP_008361572.2	NG	0.433135	2.25943	0.191701	1.12679e-34	1392	328.016	1063.98	NA	584	233.917	350.083	NA	NA	0.863489	1:1:1:1:1:1	0.330675(0.39075:0.285486:0.315789)	NA	NA	NA	NA
Ath_NP_001327288.1-Mdo_XP_070664908.1	NG	0.452624	2.19972	0.205764	2.48633e-32	1377	324.264	1052.74	NA	588	230.25	357.75	NA	NA	0.86404	1:1:1:1:1:1	0.327485(0.385167:0.296651:0.300638)	NA	NA	NA	NA
Ath_NP_001327288.1-Mdo_XP_008338598.2	NG	0.49821	2.15988	0.230666	3.77643e-28	1398	328.911	1069.09	NA	622	232.833	389.167	NA	NA	0.889155	1:1:1:1:1:1	0.343966(0.398724:0.295853:0.337321)	NA	NA	NA	NA
Ath_NP_001327288.1-Mdo_XP_008345100.2	NG	0.344883	1.92608	0.17906	5.19229e-43	1431	339.837	1091.16	NA	537	235.333	301.667	NA	NA	0.720389	1:1:1:1:1:1	0.339447(0.404306:0.294258:0.319777)	NA	NA	NA	NA
Ath_NP_001327288.1-Mdo_XP_008360621.3	NG	0.343106	2.11327	0.162358	1.37803e-45	1431	339.624	1091.38	NA	540	239.5	300.5	NA	NA	0.763226	1:1:1:1:1:1	0.33865(0.401914:0.295853:0.318182)	NA	NA	NA	NA
Ath_NP_001327288.1-Rsim_KAF7147369.1	NG	0.368494	1.93395	0.19054	9.252e-36	1287	301.789	985.211	NA	496	209.167	286.833	NA	NA	0.735577	1:1:1:1:1:1	0.323232(0.370016:0.278309:0.321372)	NA	NA	NA	NA
Ath_NP_001327288.1-Rsim_KAF7146936.1	NG	0.377689	1.80431	0.209326	8.5698e-36	1404	330.353	1073.65	NA	544	225.417	318.583	NA	NA	0.713364	1:1:1:1:1:1	0.338915(0.393142:0.289474:0.334131)	NA	NA	NA	NA
Ath_NP_001327288.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.385893	1.9895	0.193964	8.06897e-38	1422	333.858	1088.14	NA	561	232.75	328.25	NA	NA	0.762389	1:1:1:1:1:1	0.342903(0.397129:0.291069:0.34051)	NA	NA	NA	NA
Ath_NP_001327288.1-Vdar_KAH7855228.1	NG	0.383924	2.10104	0.18273	2.31465e-39	1422	333.473	1088.53	NA	562	234.917	327.083	NA	NA	0.786604	1:1:1:1:1:1	0.342637(0.396332:0.291866:0.339713)	NA	NA	NA	NA
Ath_NP_001327288.1-Vduc_GWHPDOBL009662	NG	0.391978	2.68032	0.146243	4.7506e-42	1371	324.434	1046.57	NA	556	236.5	319.5	NA	NA	0.933491	1:1:1:1:1:1	0.337055(0.391547:0.287081:0.332536)	NA	NA	NA	NA
Ath_NP_001327288.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.392696	2.14303	0.183243	1.36234e-38	1422	332.185	1089.82	NA	568	234.833	333.167	NA	NA	0.801581	1:1:1:1:1:1	0.341574(0.395534:0.293461:0.335726)	NA	NA	NA	NA
Ath_NP_001327288.1-Vvin_XP_002279322.1	NG	0.39707	2.05633	0.193096	2.35942e-37	1410	336.346	1073.65	NA	567	236	331	NA	NA	0.792876	1:1:1:1:1:1	0.337321(0.394737:0.30303:0.314195)	NA	NA	NA	NA
Ath_NP_001327288.1-Vvin_XP_002274847.2	NG	0.440242	4.1577	0.105886	4.93308e-41	1419	334.419	1084.58	NA	611	249.833	361.167	NA	NA	1.31635	1:1:1:1:1:1	0.348751(0.403509:0.302233:0.34051)	NA	NA	NA	NA
Ath_NP_001327288.1-Vvin_XP_002262763.1	NG	0.4346	2.60381	0.166909	5.51668e-38	1416	334.96	1081.04	NA	600	243.417	356.583	NA	NA	0.947735	1:1:1:1:1:1	0.354599(0.413876:0.307815:0.342105)	NA	NA	NA	NA
Ath_NP_001327288.1-Vvin_XP_002264700.2	NG	0.327503	2.21242	0.148029	6.97542e-48	1413	332.4	1080.6	NA	523	236.25	286.75	NA	NA	0.770917	1:1:1:1:1:1	0.343434(0.404306:0.295056:0.330941)	NA	NA	NA	NA
Csin_XP_028068065.2-Csin_XP_028110861.1	NG	0.40178	1.17149	0.342965	1.79751e-19	1377	325.482	1051.52	NA	520	192.917	327.083	NA	NA	0.583716	1:1:1:1:1:1	0.318182(0.38118:0.300638:0.272727)	NA	NA	NA	NA
Csin_XP_028068065.2-Csin_XP_082760673.1	NG	0.333519	1.18625	0.281155	4.98065e-26	1353	317.653	1035.35	NA	468	189.25	278.75	NA	NA	0.53372	1:1:1:1:1:1	0.310473(0.378788:0.287879:0.264753)	NA	NA	NA	NA
Csin_XP_028068065.2-Csin_XP_028110859.2	NG	0.373229	1.31197	0.28448	1.4328e-25	1374	325.625	1048.37	NA	510	201.75	308.25	NA	NA	0.595702	1:1:1:1:1:1	0.321903(0.380383:0.311005:0.274322)	NA	NA	NA	NA
Csin_XP_028068065.2-Mdo_XP_008344380.3	NG	0.392703	1.29232	0.303875	6.85946e-24	1389	333.001	1056	NA	528	205.167	322.833	NA	NA	0.608378	1:1:1:1:1:1	0.315258(0.38756:0.307018:0.251196)	NA	NA	NA	NA
Csin_XP_028068065.2-Mdo_XP_008361562.1	NG	0.369198	1.97332	0.187095	3.92454e-39	1395	329.502	1065.5	NA	540	229.333	310.667	NA	NA	0.748095	1:1:1:1:1:1	0.334131(0.393939:0.30941:0.299043)	NA	NA	NA	NA
Csin_XP_028068065.2-Mdo_XP_008361572.2	NG	0.35426	1.52103	0.232909	4.23596e-33	1395	331.002	1064	NA	516	215.583	300.417	NA	NA	0.631108	1:1:1:1:1:1	0.321903(0.389952:0.296651:0.279107)	NA	NA	NA	NA
Csin_XP_028068065.2-Mdo_XP_070664908.1	NG	0.40592	1.50735	0.269294	3.04883e-27	1389	329.105	1059.89	NA	546	213.75	332.25	NA	NA	0.666889	1:1:1:1:1:1	0.318713(0.38437:0.307815:0.263955)	NA	NA	NA	NA
Csin_XP_028068065.2-Mdo_XP_008338598.2	NG	0.382332	1.85964	0.205595	1.77285e-36	1404	333.982	1070.02	NA	550	229.5	320.5	NA	NA	0.733753	1:1:1:1:1:1	0.335194(0.397927:0.307018:0.300638)	NA	NA	NA	NA
Csin_XP_028068065.2-Mdo_XP_008345100.2	NG	0.316412	1.36647	0.231554	2.81747e-35	1449	345.279	1103.72	NA	502	217.083	284.917	NA	NA	0.566628	1:1:1:1:1:1	0.330675(0.403509:0.305423:0.283094)	NA	NA	NA	NA
Csin_XP_028068065.2-Mdo_XP_008360621.3	NG	0.317699	1.36218	0.233228	3.84535e-35	1452	346.723	1105.28	NA	504	217.75	286.25	NA	NA	0.56711	1:1:1:1:1:1	0.329878(0.401116:0.307018:0.281499)	NA	NA	NA	NA
Csin_XP_028068065.2-Rsim_KAF7147369.1	NG	0.191444	0.779408	0.245628	2.32175e-27	1299	305.688	993.312	NA	316	148.167	167.833	NA	NA	0.329807	1:1:1:1:1:1	0.31446(0.369219:0.289474:0.284689)	NA	NA	NA	NA
Csin_XP_028068065.2-Rsim_KAF7146936.1	NG	0.188778	0.750982	0.251375	1.63657e-28	1419	335.475	1083.52	NA	340	159.167	180.833	NA	NA	0.321692	1:1:1:1:1:1	0.330144(0.392344:0.300638:0.297448)	NA	NA	NA	NA
Csin_XP_028068065.2-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.180565	0.750259	0.24067	4.17063e-30	1446	340.935	1105.06	NA	339	161.667	177.333	NA	NA	0.314886	1:1:1:1:1:1	0.334131(0.396332:0.302233:0.303828)	NA	NA	NA	NA
Csin_XP_028068065.2-Vdar_KAH7855228.1	NG	0.175143	0.71783	0.243989	4.28925e-29	1446	340.55	1105.45	NA	330	157.333	172.667	NA	NA	0.302952	1:1:1:1:1:1	0.333865(0.395534:0.30303:0.30303)	NA	NA	NA	NA
Csin_XP_028068065.2-Vduc_GWHPDOBL009662	NG	0.180763	0.74462	0.242759	1.14249e-28	1395	330.436	1064.56	NA	327	156	171	NA	NA	0.314325	1:1:1:1:1:1	0.328283(0.39075:0.298246:0.295853)	NA	NA	NA	NA
Csin_XP_028068065.2-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.181507	0.696847	0.260469	5.30087e-27	1449	339.704	1109.3	NA	333	154.167	178.833	NA	NA	0.302323	1:1:1:1:1:1	0.332802(0.394737:0.304625:0.299043)	NA	NA	NA	NA
Csin_XP_028068065.2-Vvin_XP_002279322.1	NG	0.323741	1.37774	0.234979	3.01741e-34	1419	339.795	1079.21	NA	498	214.25	283.75	NA	NA	0.576133	1:1:1:1:1:1	0.328549(0.393939:0.314195:0.277512)	NA	NA	NA	NA
Csin_XP_028068065.2-Vvin_XP_002274847.2	NG	0.374276	1.4004	0.267264	7.03096e-29	1428	339.467	1088.53	NA	536	215.25	320.75	NA	NA	0.618207	1:1:1:1:1:1	0.339979(0.402711:0.313397:0.303828)	NA	NA	NA	NA
Csin_XP_028068065.2-Vvin_XP_002262763.1	NG	0.362825	1.32167	0.27452	1.05385e-27	1413	337.356	1075.64	NA	519	209.583	309.417	NA	NA	0.59175	1:1:1:1:1:1	0.345827(0.413078:0.318979:0.305423)	NA	NA	NA	NA
