Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Mdo_XP_008338598.2-Mdo_XP_008350071.2	NG	0.705701	3.7265	0.189374	1.63375e-18	1227	291.807	935.193	NA	645	217.333	427.667	NA	NA	1.42411	1:1:1:1:1:1	0.272072(0.316892:0.239189:0.260135)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008345100.2	NG	0.403232	1.78869	0.225434	1.14796e-32	1374	329.085	1044.91	NA	550	224.083	325.917	NA	NA	0.735062	1:1:1:1:1:1	0.292117(0.346622:0.259459:0.27027)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008360056.2	NG	0.794696	NA	NA	1.87148e-18	1341	316.96	1024.04	NA	744	242.167	501.833	NA	NA	0.370499	1:1:1:1:1:1	0.310135(0.347297:0.268243:0.314865)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008350864.3	NG	0.771707	NA	NA	7.73209e-22	1299	306.701	992.299	NA	719	240.75	478.25	NA	NA	0.353397	1:1:1:1:1:1	0.332432(0.377703:0.284459:0.335135)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008360621.3	NG	0.422199	1.77111	0.238381	2.80074e-30	1374	329.388	1044.61	NA	561	223.75	337.25	NA	NA	0.745572	1:1:1:1:1:1	0.291441(0.344595:0.260811:0.268919)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_028948673.1	NG	0.750432	2.54675	0.294663	2.78887e-14	1212	292.125	919.875	NA	648	211.75	436.25	NA	NA	1.18339	1:1:1:1:1:1	0.325676(0.360135:0.280405:0.336486)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008390303.4	NG	0.543632	2.61062	0.208238	1.8149e-26	1314	308.267	1005.73	NA	613	224.083	388.917	NA	NA	1.02855	1:1:1:1:1:1	0.300901(0.336486:0.264865:0.301351)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_028948087.2	NG	0.55935	2.42033	0.231105	1.88043e-24	1314	309.732	1004.27	NA	619	223.083	395.917	NA	NA	0.998014	1:1:1:1:1:1	0.296847(0.333784:0.260811:0.295946)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_017186658.2	NG	0.771275	NA	NA	1.13097e-18	1179	277.879	901.121	NA	650	215.833	434.167	NA	NA	0.353803	1:1:1:1:1:1	0.323874(0.369595:0.277027:0.325)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008367579.2	NG	0.755716	NA	NA	3.54155e-20	1317	315.639	1001.36	NA	718	241.167	476.833	NA	NA	0.334932	1:1:1:1:1:1	0.340315(0.387162:0.293243:0.340541)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008339686.4	NG	0.780821	NA	NA	1.11519e-20	1296	308.604	987.396	NA	720	240.917	479.083	NA	NA	0.356771	1:1:1:1:1:1	0.305405(0.351351:0.265541:0.299324)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008361730.3	NG	0.733443	NA	NA	1.13958e-19	1101	256.86	844.14	NA	596	201	395	NA	NA	0.329036	1:1:1:1:1:1	0.294369(0.335135:0.253378:0.294595)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_070672292.1	NG	0.691648	NA	NA	2.52482e-22	1008	237.876	770.124	NA	538	190.083	347.917	NA	NA	0.29244	1:1:1:1:1:1	0.265315(0.293243:0.232432:0.27027)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008341114.2	NG	0.680414	3.53724	0.192357	6.68597e-21	1314	315.153	998.847	NA	681	234.25	446.75	NA	NA	1.3656	1:1:1:1:1:1	0.314414(0.357432:0.272297:0.313514)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008350071.2	NG	0.0442681	0.156243	0.283327	1.48852e-08	1290	301.328	988.672	NA	85	42.5	42.5	NA	NA	0.0704241	1:1:1:1:1:1	0.251577(0.291216:0.220946:0.242568)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008345100.2	NG	0.700561	NA	NA	8.98135e-22	1272	301.191	970.809	NA	672	230	442	NA	NA	0.297894	1:1:1:1:1:1	0.271622(0.320946:0.241216:0.252703)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008360056.2	NG	0.777977	NA	NA	5.7919e-24	1272	294.084	977.916	NA	711	237.5	473.5	NA	NA	0.366912	1:1:1:1:1:1	0.28964(0.321622:0.25:0.297297)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008350864.3	NG	0.805524	NA	NA	1.52842e-23	1275	297.673	977.327	NA	724	241.417	482.583	NA	NA	0.38399	1:1:1:1:1:1	0.311937(0.352027:0.266216:0.317568)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008360621.3	NG	0.715262	NA	NA	2.52075e-24	1272	300.764	971.236	NA	684	236.25	447.75	NA	NA	0.309689	1:1:1:1:1:1	0.270946(0.318919:0.242568:0.251351)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_028948673.1	NG	0.72693	NA	NA	4.86017e-20	1218	290.804	927.196	NA	654	222.417	431.583	NA	NA	0.314616	1:1:1:1:1:1	0.30518(0.334459:0.262162:0.318919)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008390303.4	NG	0.696489	3.15764	0.220573	1.71587e-18	1287	298.43	988.57	NA	669	220.5	448.5	NA	NA	1.26718	1:1:1:1:1:1	0.280405(0.310811:0.246622:0.283784)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_028948087.2	NG	0.683191	3.27421	0.208658	1.44489e-19	1284	298.797	985.203	NA	663	221.25	441.75	NA	NA	1.28614	1:1:1:1:1:1	0.276351(0.308108:0.242568:0.278378)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_017186658.2	NG	0.7986	NA	NA	1.90446e-16	1137	265.006	871.994	NA	633	204.5	428.5	NA	NA	0.379392	1:1:1:1:1:1	0.303378(0.343919:0.258784:0.307432)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008367579.2	NG	0.766537	NA	NA	1.10987e-21	1275	301.26	973.74	NA	704	236.5	467.5	NA	NA	0.349136	1:1:1:1:1:1	0.31982(0.361486:0.275:0.322973)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008339686.4	NG	0.766277	NA	NA	5.86582e-22	1272	296.16	975.84	NA	702	233.583	468.417	NA	NA	0.355034	1:1:1:1:1:1	0.28491(0.325676:0.247297:0.281757)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008361730.3	NG	0.775002	NA	NA	1.22e-23	1134	264.853	869.147	NA	637	217.083	419.917	NA	NA	0.360439	1:1:1:1:1:1	0.273874(0.309459:0.235135:0.277027)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_070672292.1	NG	0.785458	NA	NA	3.84959e-22	1041	246.748	794.252	NA	590	203.333	386.667	NA	NA	0.362251	1:1:1:1:1:1	0.24482(0.267568:0.214189:0.252703)	NA	NA	NA	NA
Mdo_XP_008386509.1-Mdo_XP_008341114.2	NG	0.594884	NA	NA	1.7986e-25	1251	296.321	954.679	NA	615	222.917	392.083	NA	NA	0.217108	1:1:1:1:1:1	0.293919(0.331757:0.254054:0.295946)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008345100.2	NG	0.709106	NA	NA	6.71292e-20	1263	299.984	963.016	NA	668	226.333	441.667	NA	NA	0.303164	1:1:1:1:1:1	0.268243(0.321622:0.237838:0.24527)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008360056.2	NG	0.77165	NA	NA	1.53854e-22	1263	292.273	970.727	NA	700	232.167	467.833	NA	NA	0.36167	1:1:1:1:1:1	0.286261(0.322297:0.246622:0.289865)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008350864.3	NG	0.790733	NA	NA	5.72849e-24	1266	295.861	970.139	NA	714	239.917	474.083	NA	NA	0.372244	1:1:1:1:1:1	0.308559(0.352703:0.262838:0.310135)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008360621.3	NG	0.714615	NA	NA	2.7995e-22	1263	299.558	963.442	NA	675	231.083	443.917	NA	NA	0.307943	1:1:1:1:1:1	0.267568(0.319595:0.239189:0.243919)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_028948673.1	NG	0.722839	3.66574	0.197188	2.32054e-17	1209	289.292	919.708	NA	642	215.333	426.667	NA	NA	1.42702	1:1:1:1:1:1	0.301802(0.335135:0.258784:0.311486)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008390303.4	NG	0.705237	3.44614	0.204646	1.41183e-18	1278	297.225	980.775	NA	669	220.667	448.333	NA	NA	1.34269	1:1:1:1:1:1	0.277027(0.311486:0.243243:0.276351)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_028948087.2	NG	0.695576	3.87256	0.179617	2.38538e-19	1275	297.592	977.408	NA	665	221.917	443.083	NA	NA	1.4371	1:1:1:1:1:1	0.272973(0.308784:0.239189:0.270946)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_017186658.2	NG	0.774237	NA	NA	3.62039e-18	1128	263.713	864.287	NA	623	205.667	417.333	NA	NA	0.359442	1:1:1:1:1:1	0.3(0.344595:0.255405:0.3)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008367579.2	NG	0.742826	NA	NA	3.08067e-23	1266	299.101	966.899	NA	692	236.167	455.833	NA	NA	0.331071	1:1:1:1:1:1	0.316441(0.362162:0.271622:0.315541)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008339686.4	NG	0.757582	NA	NA	2.26309e-22	1263	294.348	968.652	NA	694	232.083	461.917	NA	NA	0.347969	1:1:1:1:1:1	0.281532(0.326351:0.243919:0.274324)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008361730.3	NG	0.760779	NA	NA	8.55964e-28	1125	262.776	862.224	NA	634	221.833	412.167	NA	NA	0.349498	1:1:1:1:1:1	0.270495(0.310135:0.231757:0.269595)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_070672292.1	NG	0.768886	NA	NA	4.38508e-27	1032	244.498	787.502	NA	587	208.25	378.75	NA	NA	0.349807	1:1:1:1:1:1	0.241441(0.268243:0.210811:0.24527)	NA	NA	NA	NA
Mdo_XP_008350071.2-Mdo_XP_008341114.2	NG	0.589347	3.32285	0.177362	4.59745e-24	1242	294.507	947.493	NA	605	218.25	386.75	NA	NA	1.23752	1:1:1:1:1:1	0.290541(0.332432:0.250676:0.288514)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008360056.2	NG	0.747879	NA	NA	3.3771e-23	1371	323.411	1047.59	NA	748	252.167	495.833	NA	NA	0.335564	1:1:1:1:1:1	0.306306(0.352027:0.266892:0.3)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008350864.3	NG	0.726937	3.63674	0.199887	9.5054e-19	1326	315.024	1010.98	NA	705	234.417	470.583	NA	NA	1.41823	1:1:1:1:1:1	0.328604(0.382432:0.283108:0.32027)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008360621.3	NG	0.0491829	0.130363	0.377276	5.35745e-06	1479	355.166	1123.83	NA	96	42.5	53.5	NA	NA	0.0686774	1:1:1:1:1:1	0.287613(0.349324:0.259459:0.254054)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_028948673.1	NG	0.710325	2.42243	0.293228	1.73197e-15	1230	295.93	934.07	NA	642	213.167	428.833	NA	NA	1.12225	1:1:1:1:1:1	0.321847(0.364865:0.279054:0.321622)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008390303.4	NG	0.550061	NA	NA	1.80325e-34	1365	320.448	1044.55	NA	655	247.833	407.167	NA	NA	0.186168	1:1:1:1:1:1	0.297072(0.341216:0.263514:0.286486)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_028948087.2	NG	0.55186	NA	NA	6.28539e-36	1362	321.249	1040.75	NA	658	251.417	406.583	NA	NA	0.18583	1:1:1:1:1:1	0.293018(0.338514:0.259459:0.281081)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_017186658.2	NG	0.732319	NA	NA	3.5402e-22	1203	285.548	917.452	NA	653	224.083	428.917	NA	NA	0.32113	1:1:1:1:1:1	0.320045(0.374324:0.275676:0.310135)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008367579.2	NG	0.706984	NA	NA	2.9423e-24	1341	322.185	1018.82	NA	716	249.583	466.417	NA	NA	0.296869	1:1:1:1:1:1	0.336486(0.391892:0.291892:0.325676)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008339686.4	NG	0.740961	NA	NA	9.3017e-22	1329	316.067	1012.93	NA	720	243.167	476.833	NA	NA	0.32692	1:1:1:1:1:1	0.301577(0.356081:0.264189:0.284459)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008361730.3	NG	0.713608	NA	NA	1.00379e-17	1143	268.708	874.292	NA	605	202.5	402.5	NA	NA	0.310756	1:1:1:1:1:1	0.290541(0.339865:0.252027:0.27973)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_070672292.1	NG	0.727539	NA	NA	3.34719e-16	1050	251.207	798.793	NA	562	190	372	NA	NA	0.314235	1:1:1:1:1:1	0.261486(0.297973:0.231081:0.255405)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008341114.2	NG	0.656155	2.36103	0.27791	1.14194e-18	1338	320.424	1017.58	NA	675	230	445	NA	NA	1.06444	1:1:1:1:1:1	0.310586(0.362162:0.270946:0.298649)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008350864.3	NG	0.289757	2.02718	0.142936	5.43744e-54	1500	347.152	1152.85	NA	520	242.917	277.083	NA	NA	0.691856	1:1:1:1:1:1	0.346622(0.383108:0.291892:0.364865)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008360621.3	NG	0.773595	NA	NA	2.15239e-22	1374	324.208	1049.79	NA	760	253.333	506.667	NA	NA	0.355099	1:1:1:1:1:1	0.305631(0.35:0.268243:0.298649)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_028948673.1	NG	0.628423	2.02402	0.310483	1.75456e-18	1380	327.601	1052.4	NA	677	229.167	447.833	NA	NA	0.959726	1:1:1:1:1:1	0.339865(0.365541:0.287838:0.366216)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008390303.4	NG	0.762641	NA	NA	2.51151e-24	1413	322.203	1090.8	NA	777	254.833	522.167	NA	NA	0.360711	1:1:1:1:1:1	0.31509(0.341892:0.272297:0.331081)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_028948087.2	NG	0.760288	NA	NA	2.21342e-21	1410	322.838	1087.16	NA	768	248.5	519.5	NA	NA	0.357248	1:1:1:1:1:1	0.311036(0.339189:0.268243:0.325676)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_017186658.2	NG	0.293946	2.02476	0.145176	4.11829e-49	1377	320.192	1056.81	NA	481	224	257	NA	NA	0.69641	1:1:1:1:1:1	0.338063(0.375:0.284459:0.35473)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008367579.2	NG	0.291975	1.64036	0.177995	2.11525e-47	1515	355.2	1159.8	NA	517	236.5	280.5	NA	NA	0.608111	1:1:1:1:1:1	0.354505(0.392568:0.300676:0.37027)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008339686.4	NG	0.0629705	0.189064	0.333064	5.84939e-09	1512	353.048	1158.95	NA	129	59	70	NA	NA	0.0924129	1:1:1:1:1:1	0.319595(0.356757:0.272973:0.329054)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008361730.3	NG	0.272134	1.98423	0.137148	4.11963e-48	1257	290.503	966.497	NA	423	202.417	220.583	NA	NA	0.667814	1:1:1:1:1:1	0.308559(0.340541:0.260811:0.324324)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_070672292.1	NG	0.302062	2.18084	0.138507	1.41744e-39	1074	251.862	822.138	NA	383	178.583	204.417	NA	NA	0.742651	1:1:1:1:1:1	0.279505(0.298649:0.239865:0.3)	NA	NA	NA	NA
Mdo_XP_008360056.2-Mdo_XP_008341114.2	NG	0.737082	2.93049	0.251522	1.12708e-17	1404	327.923	1076.08	NA	746	241	505	NA	NA	1.24938	1:1:1:1:1:1	0.328604(0.362838:0.27973:0.343243)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008360621.3	NG	0.732528	2.48544	0.294728	6.00254e-16	1329	315.821	1013.18	NA	702	228.25	473.75	NA	NA	1.14909	1:1:1:1:1:1	0.327928(0.380405:0.284459:0.318919)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_028948673.1	NG	0.693468	NA	NA	5.05793e-24	1509	355.566	1153.43	NA	789	267.083	521.917	NA	NA	0.294435	1:1:1:1:1:1	0.362162(0.395946:0.304054:0.386486)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008390303.4	NG	0.788175	3.10313	0.253994	2.90155e-16	1443	332.192	1110.81	NA	787	245.167	541.833	NA	NA	1.3211	1:1:1:1:1:1	0.337387(0.372297:0.288514:0.351351)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_028948087.2	NG	0.795797	4.68806	0.16975	2.79606e-17	1440	332.308	1107.69	NA	792	248.75	543.25	NA	NA	1.69401	1:1:1:1:1:1	0.333333(0.369595:0.284459:0.345946)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_017186658.2	NG	0.266668	1.40286	0.190089	2.57301e-45	1548	352.661	1195.34	NA	492	223.75	268.25	NA	NA	0.525512	1:1:1:1:1:1	0.36036(0.405405:0.300676:0.375)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008367579.2	NG	0.262258	1.42998	0.1834	2.19746e-51	1686	390.327	1295.67	NA	536	249.25	286.75	NA	NA	0.5326	1:1:1:1:1:1	0.376802(0.422973:0.316892:0.390541)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008339686.4	NG	0.28394	2.12221	0.133795	2.51222e-56	1488	349.996	1138	NA	516	247	269	NA	NA	0.716323	1:1:1:1:1:1	0.341892(0.387162:0.289189:0.349324)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008361730.3	NG	0.0476623	0.191595	0.248765	1.91362e-12	1452	333.175	1118.82	NA	108	56.3333	51.6667	NA	NA	0.0806891	1:1:1:1:1:1	0.330856(0.370946:0.277027:0.344595)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_070672292.1	NG	0.0869907	0.260781	0.333577	5.7804e-09	1140	270.5	869.5	NA	131	59.5833	71.4167	NA	NA	0.128228	1:1:1:1:1:1	0.301802(0.329054:0.256081:0.32027)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008341114.2	NG	0.790947	NA	NA	9.95285e-21	1479	344.985	1134.02	NA	819	264.75	554.25	NA	NA	0.373199	1:1:1:1:1:1	0.350901(0.393243:0.295946:0.363514)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_028948673.1	NG	0.743953	2.10559	0.353322	1.01376e-12	1233	297.158	935.842	NA	651	209.417	441.583	NA	NA	1.07211	1:1:1:1:1:1	0.321171(0.362838:0.280405:0.32027)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_008390303.4	NG	0.549464	4.10829	0.133745	1.18121e-29	1365	319.892	1045.11	NA	646	238.917	407.083	NA	NA	1.38349	1:1:1:1:1:1	0.296396(0.339189:0.264865:0.285135)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_028948087.2	NG	0.553096	NA	NA	1.19893e-31	1362	320.693	1041.31	NA	651	243.583	407.417	NA	NA	0.187408	1:1:1:1:1:1	0.292342(0.336486:0.260811:0.27973)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_017186658.2	NG	0.761182	NA	NA	4.29277e-17	1206	285.309	920.691	NA	656	215.75	440.25	NA	NA	0.344531	1:1:1:1:1:1	0.319369(0.372297:0.277027:0.308784)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_008367579.2	NG	0.735584	NA	NA	1.04973e-19	1344	322.636	1021.36	NA	721	242.25	478.75	NA	NA	0.318946	1:1:1:1:1:1	0.335811(0.389865:0.293243:0.324324)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_008339686.4	NG	0.763695	NA	NA	8.74711e-22	1332	316.518	1015.48	NA	733	246.5	486.5	NA	NA	0.344595	1:1:1:1:1:1	0.300901(0.354054:0.265541:0.283108)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_008361730.3	NG	0.714665	5.90918	0.120941	2.21582e-17	1146	269.769	876.231	NA	606	202.25	403.75	NA	NA	1.93746	1:1:1:1:1:1	0.289865(0.337838:0.253378:0.278378)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_070672292.1	NG	0.723735	NA	NA	4.02993e-16	1053	252.437	800.563	NA	561	189.333	371.667	NA	NA	0.310501	1:1:1:1:1:1	0.260811(0.295946:0.232432:0.254054)	NA	NA	NA	NA
Mdo_XP_008360621.3-Mdo_XP_008341114.2	NG	0.673024	2.71411	0.247972	1.89916e-19	1338	320.597	1017.4	NA	686	234	452	NA	NA	1.16209	1:1:1:1:1:1	0.30991(0.360135:0.272297:0.297297)	NA	NA	NA	NA
Mdo_XP_028948673.1-Mdo_XP_008390303.4	NG	0.730026	2.11138	0.345757	9.27905e-14	1335	310.485	1024.51	NA	697	218.917	478.083	NA	NA	1.05129	1:1:1:1:1:1	0.330631(0.35473:0.284459:0.352703)	NA	NA	NA	NA
Mdo_XP_028948673.1-Mdo_XP_028948087.2	NG	0.71905	2.21237	0.325013	6.28127e-15	1332	310.123	1021.88	NA	693	220.417	472.583	NA	NA	1.06673	1:1:1:1:1:1	0.326577(0.352027:0.280405:0.347297)	NA	NA	NA	NA
Mdo_XP_028948673.1-Mdo_XP_017186658.2	NG	0.714101	1.92833	0.37032	4.39614e-14	1431	335.782	1095.22	NA	737	232.583	504.417	NA	NA	0.999019	1:1:1:1:1:1	0.353604(0.387838:0.296622:0.376351)	NA	NA	NA	NA
Mdo_XP_028948673.1-Mdo_XP_008367579.2	NG	0.694849	1.83046	0.379602	4.46042e-15	1569	372.077	1196.92	NA	797	254.75	542.25	NA	NA	0.964152	1:1:1:1:1:1	0.370045(0.405405:0.312838:0.391892)	NA	NA	NA	NA
Mdo_XP_028948673.1-Mdo_XP_008339686.4	NG	0.629955	2.15464	0.292372	1.39774e-19	1386	331.521	1054.48	NA	684	234.583	449.417	NA	NA	0.994649	1:1:1:1:1:1	0.335135(0.369595:0.285135:0.350676)	NA	NA	NA	NA
Mdo_XP_028948673.1-Mdo_XP_008361730.3	NG	0.723301	3.26191	0.221742	2.90077e-18	1335	312.931	1022.07	NA	706	231.667	474.333	NA	NA	1.31836	1:1:1:1:1:1	0.324099(0.353378:0.272973:0.345946)	NA	NA	NA	NA
Mdo_XP_028948673.1-Mdo_XP_070672292.1	NG	0.60756	2.4868	0.244314	8.05119e-18	1050	250.656	799.344	NA	514	181.167	332.833	NA	NA	1.05617	1:1:1:1:1:1	0.295045(0.311486:0.252027:0.321622)	NA	NA	NA	NA
Mdo_XP_028948673.1-Mdo_XP_008341114.2	NG	0.765215	NA	NA	2.32416e-20	1437	342.93	1094.07	NA	785	260.25	524.75	NA	NA	0.343958	1:1:1:1:1:1	0.344144(0.375676:0.291892:0.364865)	NA	NA	NA	NA
Mdo_XP_008390303.4-Mdo_XP_028948087.2	NG	0.0693877	0.145025	0.478454	0.000260547	1488	341.258	1146.74	NA	121	45	76	NA	NA	0.0867344	1:1:1:1:1:1	0.301802(0.328378:0.264865:0.312162)	NA	NA	NA	NA
Mdo_XP_008390303.4-Mdo_XP_017186658.2	NG	0.785218	NA	NA	1.99279e-17	1320	305.955	1014.05	NA	725	231.417	493.583	NA	NA	0.371433	1:1:1:1:1:1	0.328829(0.364189:0.281081:0.341216)	NA	NA	NA	NA
Mdo_XP_008390303.4-Mdo_XP_008367579.2	NG	0.789555	NA	NA	9.94398e-21	1458	340.608	1117.39	NA	807	261.417	545.583	NA	NA	0.371492	1:1:1:1:1:1	0.34527(0.381757:0.297297:0.356757)	NA	NA	NA	NA
Mdo_XP_008390303.4-Mdo_XP_008339686.4	NG	0.752254	NA	NA	1.84096e-25	1389	320.22	1068.78	NA	762	254.417	507.583	NA	NA	0.34829	1:1:1:1:1:1	0.31036(0.345946:0.269595:0.315541)	NA	NA	NA	NA
Mdo_XP_008390303.4-Mdo_XP_008361730.3	NG	0.796905	NA	NA	3.12954e-15	1251	284.584	966.416	NA	688	213.667	474.333	NA	NA	0.388135	1:1:1:1:1:1	0.299324(0.32973:0.257432:0.310811)	NA	NA	NA	NA
Mdo_XP_008390303.4-Mdo_XP_070672292.1	NG	0.771504	3.41643	0.225822	1.10867e-13	1092	252.768	839.232	NA	592	187.583	404.417	NA	NA	1.38373	1:1:1:1:1:1	0.27027(0.287838:0.236486:0.286486)	NA	NA	NA	NA
Mdo_XP_008390303.4-Mdo_XP_008341114.2	NG	0.670221	3.0722	0.218157	1.82863e-21	1413	329.029	1083.97	NA	723	242.667	480.333	NA	NA	1.22954	1:1:1:1:1:1	0.319369(0.352027:0.276351:0.32973)	NA	NA	NA	NA
Mdo_XP_028948087.2-Mdo_XP_017186658.2	NG	0.778595	NA	NA	3.07116e-19	1317	306.84	1010.16	NA	725	235.667	489.333	NA	NA	0.36421	1:1:1:1:1:1	0.324775(0.361486:0.277027:0.335811)	NA	NA	NA	NA
Mdo_XP_028948087.2-Mdo_XP_008367579.2	NG	0.779018	NA	NA	3.25577e-23	1455	340.763	1114.24	NA	806	266.083	539.917	NA	NA	0.36237	1:1:1:1:1:1	0.341216(0.379054:0.293243:0.351351)	NA	NA	NA	NA
Mdo_XP_028948087.2-Mdo_XP_008339686.4	NG	0.750067	NA	NA	5.24432e-21	1386	320.682	1065.32	NA	751	245.917	505.083	NA	NA	0.34515	1:1:1:1:1:1	0.306306(0.343243:0.265541:0.310135)	NA	NA	NA	NA
Mdo_XP_028948087.2-Mdo_XP_008361730.3	NG	0.787046	NA	NA	5.72002e-16	1248	284.701	963.299	NA	684	214.5	469.5	NA	NA	0.379374	1:1:1:1:1:1	0.29527(0.327027:0.253378:0.305405)	NA	NA	NA	NA
Mdo_XP_028948087.2-Mdo_XP_070672292.1	NG	0.754696	3.65466	0.206502	2.22007e-14	1089	252.711	836.289	NA	586	188.083	397.917	NA	NA	1.42766	1:1:1:1:1:1	0.266216(0.285135:0.232432:0.281081)	NA	NA	NA	NA
Mdo_XP_028948087.2-Mdo_XP_008341114.2	NG	0.670283	2.60405	0.257401	7.02517e-20	1410	328.535	1081.46	NA	718	238.75	479.25	NA	NA	1.12086	1:1:1:1:1:1	0.315315(0.349324:0.272297:0.324324)	NA	NA	NA	NA
