Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Mdo_XP_028948087.2-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.319783	1.25518	0.254771	1.03606e-30	1437	332.065	1104.93	NA	490	202.333	287.667	NA	NA	0.535936	1:1:1:1:1:1	0.191871(0.208916:0.166084:0.200612)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.299779	1.27147	0.235774	2.33183e-33	1431	329.609	1101.39	NA	474	201.833	272.167	NA	NA	0.523593	1:1:1:1:1:1	0.273893(0.303759:0.252622:0.265297)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vdar_KAH7859503.1	NG	0.323575	1.28188	0.252422	4.99098e-31	1437	331.033	1105.97	NA	494	203.333	290.667	NA	NA	0.544334	1:1:1:1:1:1	0.212558(0.231643:0.188374:0.217657)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vduc_GWHPDOBL006900	NG	0.295994	1.32298	0.223733	9.21628e-36	1431	329.054	1101.95	NA	474	204.5	269.5	NA	NA	0.532146	1:1:1:1:1:1	0.209499(0.228584:0.191434:0.208479)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vduc_GWHPDOBL010431	NG	0.315625	1.83753	0.171766	9.8002e-43	1353	314.347	1038.65	NA	483	215.417	267.583	NA	NA	0.669215	1:1:1:1:1:1	0.181964(0.203234:0.163462:0.179196)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.313985	1.31716	0.238381	5.55359e-29	1245	287.414	957.586	NA	424	178.333	245.667	NA	NA	0.545572	1:1:1:1:1:1	0.178467(0.194493:0.157343:0.183566)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.300793	1.36618	0.220171	6.44487e-36	1431	329.266	1101.73	NA	480	207	273	NA	NA	0.545933	1:1:1:1:1:1	0.197552(0.220717:0.175262:0.196678)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.29809	1.32489	0.224992	1.28866e-35	1431	329.953	1101.05	NA	476	205.167	270.833	NA	NA	0.534845	1:1:1:1:1:1	0.204108(0.222902:0.186626:0.202797)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.376063	1.78346	0.210861	1.8098e-33	1338	310.091	1027.91	NA	515	211	304	NA	NA	0.702238	1:1:1:1:1:1	0.179341(0.198864:0.16215:0.17701)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vvin_XP_002273129.3	NG	0.260146	0.948625	0.274234	2.99068e-26	1365	323.249	1041.75	NA	403	174	229	NA	NA	0.423186	1:1:1:1:1:1	0.187791(0.206731:0.170455:0.186189)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vvin_XP_002264499.1	NG	0.308616	1.54119	0.200245	1.39743e-40	1461	340.127	1120.87	NA	506	222.417	283.583	NA	NA	0.595564	1:1:1:1:1:1	0.192453(0.210664:0.174825:0.191871)	NA	NA	NA	NA
Rsim_KAF7152173.1-Rsim_KAF7150614.1	NG	0.321657	NA	NA	2.05335e-58	1428	328.228	1099.77	NA	535	247.333	287.667	NA	NA	0.0178717	1:1:1:1:1:1	0.18546(0.206294:0.164773:0.185315)	NA	NA	NA	NA
Rsim_KAF7152173.1-Rsim_KAF7139285.1	NG	0.172791	0.750166	0.230337	2.05117e-29	1356	314.949	1041.05	NA	310	149.333	160.667	NA	NA	0.306894	1:1:1:1:1:1	0.17701(0.197552:0.161276:0.172203)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.175499	0.761565	0.230445	2.38635e-29	1356	313.254	1042.75	NA	313	149.833	163.167	NA	NA	0.310888	1:1:1:1:1:1	0.178759(0.198864:0.161713:0.175699)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.299328	2.3098	0.129591	3.55099e-53	1407	325.87	1081.13	NA	500	233.167	266.833	NA	NA	0.764966	1:1:1:1:1:1	0.282051(0.315559:0.256119:0.274476)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.0606622	0.286351	0.211846	3.97189e-19	1458	333.996	1124	NA	145	79.5	65.5	NA	NA	0.112363	1:1:1:1:1:1	0.18954(0.204983:0.163462:0.200175)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.305738	2.55432	0.119694	1.24905e-53	1407	326.385	1080.61	NA	508	236.667	271.333	NA	NA	0.827349	1:1:1:1:1:1	0.271562(0.299825:0.25:0.26486)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vdar_KAH7859503.1	NG	0.0635008	0.278674	0.227868	1.38992e-17	1458	332.962	1125.04	NA	146	77.5	68.5	NA	NA	0.11264	1:1:1:1:1:1	0.210227(0.22771:0.185752:0.21722)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vduc_GWHPDOBL006900	NG	0.299432	2.07095	0.144587	3.02666e-50	1407	326.174	1080.83	NA	496	229.167	266.833	NA	NA	0.710108	1:1:1:1:1:1	0.207168(0.22465:0.188811:0.208042)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vduc_GWHPDOBL010431	NG	0.175034	0.78974	0.221634	2.94365e-31	1356	313.996	1042	NA	316	153.333	162.667	NA	NA	0.317375	1:1:1:1:1:1	0.179633(0.199301:0.160839:0.178759)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0706186	0.293134	0.240909	3.81279e-15	1266	289.184	976.816	NA	136	70.1667	65.8333	NA	NA	0.121446	1:1:1:1:1:1	0.176136(0.190559:0.15472:0.183129)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.299157	2.5466	0.117473	4.18095e-55	1407	326.042	1080.96	NA	503	236.333	266.667	NA	NA	0.819954	1:1:1:1:1:1	0.195221(0.216783:0.17264:0.196241)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.301582	2.44065	0.123566	1.1662e-53	1407	327.073	1079.93	NA	504	235.833	268.167	NA	NA	0.798833	1:1:1:1:1:1	0.201777(0.218969:0.184003:0.20236)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.230492	0.771594	0.298723	1.09455e-21	1341	310.044	1030.96	NA	354	149.417	204.583	NA	NA	0.355597	1:1:1:1:1:1	0.17701(0.19493:0.159528:0.176573)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vvin_XP_002273129.3	NG	0.279899	1.44607	0.193558	8.05718e-40	1347	319.977	1027.02	NA	445	205.083	239.917	NA	NA	0.556921	1:1:1:1:1:1	0.18546(0.202797:0.167832:0.185752)	NA	NA	NA	NA
Rsim_KAF7152173.1-Vvin_XP_002264499.1	NG	0.231496	1.14386	0.202381	5.60748e-40	1452	337.418	1114.58	NA	420	198	222	NA	NA	0.443513	1:1:1:1:1:1	0.190122(0.206731:0.172203:0.191434)	NA	NA	NA	NA
Rsim_KAF7150614.1-Rsim_KAF7139285.1	NG	0.302041	1.90483	0.158566	6.26347e-46	1359	314.594	1044.41	NA	477	217.333	259.667	NA	NA	0.673069	1:1:1:1:1:1	0.174534(0.201049:0.162587:0.159965)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.304842	1.62764	0.187291	6.45407e-40	1359	313.073	1045.93	NA	470	208	262	NA	NA	0.609575	1:1:1:1:1:1	0.176282(0.20236:0.163024:0.163462)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.107962	0.348396	0.309883	6.69843e-15	1470	337.907	1132.09	NA	208	94.1667	113.833	NA	NA	0.16323	1:1:1:1:1:1	0.279575(0.319056:0.25743:0.262238)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.317645	2.54053	0.125031	1.43664e-52	1428	329.008	1098.99	NA	523	238.417	284.583	NA	NA	0.829794	1:1:1:1:1:1	0.187063(0.208479:0.164773:0.187937)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.102864	0.336597	0.3056	8.47584e-15	1458	336.157	1121.84	NA	199	91.1667	107.833	NA	NA	0.156753	1:1:1:1:1:1	0.269085(0.303322:0.251311:0.252622)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vdar_KAH7859503.1	NG	0.323078	2.96331	0.109026	7.38626e-54	1428	327.975	1100.03	NA	530	241.25	288.75	NA	NA	0.929471	1:1:1:1:1:1	0.207751(0.231206:0.187063:0.204983)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vduc_GWHPDOBL006900	NG	0.0906758	0.336864	0.269176	3.19348e-17	1458	335.945	1122.05	NA	187	91.1667	95.8333	NA	NA	0.147401	1:1:1:1:1:1	0.204691(0.228147:0.190122:0.195804)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vduc_GWHPDOBL010431	NG	0.299844	1.75516	0.170836	1.94179e-43	1359	313.774	1045.23	NA	471	212.667	258.333	NA	NA	0.635857	1:1:1:1:1:1	0.177156(0.202797:0.16215:0.166521)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.303834	2.54609	0.119333	7.6262e-48	1236	284.661	951.339	NA	444	206.333	237.667	NA	NA	0.820244	1:1:1:1:1:1	0.17366(0.194056:0.156031:0.170892)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0967226	0.337032	0.286983	5.85701e-16	1458	335.813	1122.19	NA	193	91.1667	101.833	NA	NA	0.152072	1:1:1:1:1:1	0.192745(0.22028:0.173951:0.184003)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.0978332	0.326496	0.299645	6.53924e-15	1458	336.845	1121.15	NA	192	89.1667	102.833	NA	NA	0.150662	1:1:1:1:1:1	0.199301(0.222465:0.185315:0.190122)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.362967	1.77387	0.204619	2.63805e-35	1344	309.519	1034.48	NA	508	210.333	297.667	NA	NA	0.687893	1:1:1:1:1:1	0.174534(0.198427:0.160839:0.164336)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vvin_XP_002273129.3	NG	0.24557	1.04382	0.23526	1.65346e-31	1335	317.497	1017.5	NA	392	178.917	213.083	NA	NA	0.435415	1:1:1:1:1:1	0.182984(0.206294:0.169143:0.173514)	NA	NA	NA	NA
Rsim_KAF7150614.1-Vvin_XP_002264499.1	NG	0.316506	1.42907	0.221477	1.41485e-36	1452	339.504	1112.5	NA	504	216.75	287.25	NA	NA	0.576644	1:1:1:1:1:1	0.187646(0.210227:0.173514:0.179196)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.0678585	0.226327	0.299825	6.87006e-11	1374	320.761	1053.24	NA	131	62.6667	68.3333	NA	NA	0.104853	1:1:1:1:1:1	0.167832(0.193619:0.159528:0.15035)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.292322	1.58061	0.184942	1.83593e-41	1356	316.085	1039.92	NA	460	208.25	251.75	NA	NA	0.592624	1:1:1:1:1:1	0.271125(0.310315:0.253934:0.249126)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.181309	0.767567	0.236212	3.61604e-29	1356	314.964	1041.04	NA	319	151.333	167.667	NA	NA	0.317481	1:1:1:1:1:1	0.178613(0.199738:0.161276:0.174825)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.291699	1.61613	0.180492	7.34676e-42	1356	316.337	1039.66	NA	461	209.75	251.25	NA	NA	0.600672	1:1:1:1:1:1	0.260635(0.29458:0.247815:0.23951)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vdar_KAH7859503.1	NG	0.184992	0.770328	0.240147	1.34734e-28	1356	313.97	1042.03	NA	322	151.167	170.833	NA	NA	0.320521	1:1:1:1:1:1	0.199301(0.222465:0.183566:0.191871)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vduc_GWHPDOBL006900	NG	0.290917	1.48252	0.196231	5.93614e-39	1356	316.125	1039.88	NA	455	204.25	250.75	NA	NA	0.568717	1:1:1:1:1:1	0.196241(0.219406:0.186626:0.182692)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vduc_GWHPDOBL010431	NG	0.0720807	0.234172	0.307811	8.762e-11	1374	321.501	1052.5	NA	137	64.6667	72.3333	NA	NA	0.110008	1:1:1:1:1:1	0.168706(0.194056:0.158654:0.153409)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.183747	0.830895	0.221144	1.34487e-27	1170	272.081	897.919	NA	283	136.667	146.333	NA	NA	0.33424	1:1:1:1:1:1	0.16521(0.185315:0.152535:0.15778)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.290799	1.52824	0.190283	3.12485e-40	1356	316.469	1039.53	NA	457	206.417	250.583	NA	NA	0.579598	1:1:1:1:1:1	0.184295(0.211538:0.170455:0.170892)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.290206	1.50431	0.192917	3.55277e-40	1356	317.501	1038.5	NA	456	206.083	249.917	NA	NA	0.574482	1:1:1:1:1:1	0.190851(0.213724:0.181818:0.17701)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.128512	0.299766	0.428709	6.97465e-08	1356	316.67	1039.33	NA	201	78.25	122.75	NA	NA	0.168506	1:1:1:1:1:1	0.166084(0.189685:0.157343:0.151224)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vvin_XP_002273129.3	NG	0.261982	1.13324	0.231178	4.34094e-31	1263	301.977	961.023	NA	389	176.5	212.5	NA	NA	0.470296	1:1:1:1:1:1	0.174534(0.197552:0.165647:0.160402)	NA	NA	NA	NA
Rsim_KAF7139285.1-Vvin_XP_002264499.1	NG	0.221887	1.02854	0.215729	2.09258e-35	1371	322.801	1048.2	NA	382	180.667	201.333	NA	NA	0.411814	1:1:1:1:1:1	0.179196(0.201486:0.170017:0.166084)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.291777	1.72307	0.169335	2.22635e-44	1365	316.602	1048.4	NA	467	213.583	253.417	NA	NA	0.623756	1:1:1:1:1:1	0.272873(0.311626:0.254371:0.252622)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.183012	0.768886	0.238023	1.03297e-28	1356	313.268	1042.73	NA	320	150.667	169.333	NA	NA	0.318363	1:1:1:1:1:1	0.180361(0.201049:0.161713:0.178322)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.292567	1.73351	0.168772	8.46052e-45	1365	316.853	1048.15	NA	468	214.083	253.917	NA	NA	0.627049	1:1:1:1:1:1	0.262383(0.295892:0.248252:0.243007)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vdar_KAH7859503.1	NG	0.188071	0.779297	0.241334	9.19369e-29	1365	313.966	1051.03	NA	327	152.167	174.833	NA	NA	0.32406	1:1:1:1:1:1	0.201049(0.223776:0.184003:0.195367)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vduc_GWHPDOBL006900	NG	0.285699	1.61564	0.176833	8.3321e-43	1356	314.604	1041.4	NA	456	208.583	247.417	NA	NA	0.594258	1:1:1:1:1:1	0.19799(0.220717:0.187063:0.186189)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vduc_GWHPDOBL010431	NG	0.014267	0.0220888	0.645893	0.314817	1383	321.592	1061.41	NA	22	7	15	NA	NA	0.0160858	1:1:1:1:1:1	0.170455(0.195367:0.159091:0.156906)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.184493	0.862504	0.213904	8.47726e-29	1170	271.207	898.793	NA	286	139	147	NA	NA	0.341656	1:1:1:1:1:1	0.166958(0.186626:0.152972:0.161276)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.28558	1.73203	0.164882	6.25e-45	1356	314.949	1041.05	NA	460	212.75	247.25	NA	NA	0.621536	1:1:1:1:1:1	0.186043(0.21285:0.170892:0.174388)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.285221	1.63649	0.174288	1.59083e-43	1356	315.981	1040.02	NA	457	210.25	246.75	NA	NA	0.600101	1:1:1:1:1:1	0.192599(0.215035:0.182255:0.180507)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.0694173	0.110333	0.629164	0.0376501	1365	316.761	1048.24	NA	102	32.5	69.5	NA	NA	0.0789121	1:1:1:1:1:1	0.167832(0.190997:0.15778:0.15472)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vvin_XP_002273129.3	NG	0.259547	1.13185	0.229312	3.49702e-31	1263	301.28	961.72	NA	387	176	211	NA	NA	0.467629	1:1:1:1:1:1	0.176282(0.198864:0.166084:0.163899)	NA	NA	NA	NA
Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1-Vvin_XP_002264499.1	NG	0.226426	1.01685	0.222675	5.18133e-34	1371	321.242	1049.76	NA	384	178.833	205.167	NA	NA	0.411631	1:1:1:1:1:1	0.180944(0.202797:0.170455:0.16958)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.310246	2.30555	0.134564	4.73816e-51	1407	326.308	1080.69	NA	508	233.417	274.583	NA	NA	0.772993	1:1:1:1:1:1	0.283654(0.317745:0.256119:0.277098)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.0380649	0.0717736	0.530347	0.00121264	2679	624.578	2054.42	NA	119	42.75	76.25	NA	NA	0.0459237	1:1:1:1:1:1	0.365676(0.412587:0.342657:0.341783)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vdar_KAH7859503.1	NG	0.395403	2.27157	0.174066	2.5095e-49	1776	413.912	1362.09	NA	714	295.417	418.583	NA	NA	0.832659	1:1:1:1:1:1	0.304341(0.340472:0.278409:0.294143)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vduc_GWHPDOBL006900	NG	0.020824	0.0301759	0.690088	0.304384	1458	338.102	1119.9	NA	33	10	23	NA	NA	0.0229927	1:1:1:1:1:1	0.301282(0.337413:0.281469:0.284965)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vduc_GWHPDOBL010431	NG	0.285703	1.756	0.162701	9.22849e-46	1365	317.302	1047.7	NA	464	215.083	248.917	NA	NA	0.627482	1:1:1:1:1:1	0.273747(0.312063:0.253497:0.255682)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.295598	1.98843	0.148659	2.58368e-43	1215	283.087	931.913	NA	425	197.333	227.667	NA	NA	0.690016	1:1:1:1:1:1	0.270251(0.303322:0.247378:0.260052)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0319188	0.061642	0.517809	0.022542	1458	337.97	1120.03	NA	55	20	35	NA	NA	0.0388088	1:1:1:1:1:1	0.289336(0.329545:0.265297:0.273164)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.0300861	0.0614465	0.489631	0.0189692	1458	339.002	1119	NA	53	20	33	NA	NA	0.0373778	1:1:1:1:1:1	0.295892(0.331731:0.276661:0.279283)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.350501	1.67552	0.209189	7.1305e-35	1350	313.086	1036.91	NA	500	209.667	290.333	NA	NA	0.657794	1:1:1:1:1:1	0.271125(0.307692:0.252185:0.253497)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vvin_XP_002273129.3	NG	0.246474	0.916133	0.269038	6.51064e-26	1314	313.537	1000.46	NA	376	165.833	210.167	NA	NA	0.406263	1:1:1:1:1:1	0.279575(0.315559:0.26049:0.262675)	NA	NA	NA	NA
Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1-Vvin_XP_002264499.1	NG	0.299972	1.49299	0.20092	1.95837e-40	1431	335.24	1095.76	NA	488	217.083	270.917	NA	NA	0.57946	1:1:1:1:1:1	0.284237(0.319493:0.26486:0.268357)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.313939	2.25011	0.139522	8.92007e-50	1407	326.825	1080.18	NA	510	232.917	277.083	NA	NA	0.763682	1:1:1:1:1:1	0.273164(0.30201:0.25:0.267483)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vdar_KAH7859503.1	NG	0.00311953	0.0228189	0.136708	0.00059774	1458	333.701	1124.3	NA	11	7.5	3.5	NA	NA	0.00762823	1:1:1:1:1:1	0.21183(0.229895:0.185752:0.219843)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vduc_GWHPDOBL006900	NG	0.307559	2.06812	0.148714	7.6168e-49	1407	326.613	1080.39	NA	502	229.417	272.583	NA	NA	0.716245	1:1:1:1:1:1	0.20877(0.226836:0.188811:0.210664)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vduc_GWHPDOBL010431	NG	0.182548	0.761317	0.239779	2.52236e-28	1356	314.01	1041.99	NA	319	150.167	168.833	NA	NA	0.316574	1:1:1:1:1:1	0.181235(0.201486:0.160839:0.181381)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0226957	0.100301	0.226276	1.25713e-07	1266	289.366	976.634	NA	49	27.1667	21.8333	NA	NA	0.0404337	1:1:1:1:1:1	0.177739(0.192745:0.15472:0.185752)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.305655	2.19546	0.139221	2.75122e-50	1407	326.48	1080.52	NA	503	231.75	271.25	NA	NA	0.744167	1:1:1:1:1:1	0.196824(0.218969:0.17264:0.198864)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.306714	2.12823	0.144116	3.98001e-50	1407	327.514	1079.49	NA	503	231.25	271.75	NA	NA	0.730717	1:1:1:1:1:1	0.20338(0.221154:0.184003:0.204983)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.235662	0.799076	0.294918	2.23212e-22	1341	310.402	1030.6	NA	361	152.583	208.417	NA	NA	0.366076	1:1:1:1:1:1	0.178613(0.197115:0.159528:0.179196)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vvin_XP_002273129.3	NG	0.286452	1.25196	0.228804	1.52868e-33	1347	321.854	1025.15	NA	440	195.917	244.083	NA	NA	0.517152	1:1:1:1:1:1	0.187063(0.204983:0.167832:0.188374)	NA	NA	NA	NA
Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1-Vvin_XP_002264499.1	NG	0.249388	1.1322	0.220268	9.22997e-37	1452	338.467	1113.53	NA	434	197.75	236.25	NA	NA	0.455175	1:1:1:1:1:1	0.191725(0.208916:0.172203:0.194056)	NA	NA	NA	NA
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vdar_KAH7859503.1	NG	0.393741	2.30031	0.171169	8.7672e-50	1776	413.356	1362.64	NA	713	295.583	417.417	NA	NA	0.837487	1:1:1:1:1:1	0.293852(0.324738:0.27229:0.284528)	NA	NA	NA	NA
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vduc_GWHPDOBL006900	NG	0.0199103	0.0457021	0.435654	0.0167964	1458	338.314	1119.69	NA	37	15	22	NA	NA	0.025895	1:1:1:1:1:1	0.290793(0.321678:0.27535:0.27535)	NA	NA	NA	NA
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vduc_GWHPDOBL010431	NG	0.286486	1.76686	0.162144	7.7696e-46	1365	317.554	1047.45	NA	465	215.583	249.417	NA	NA	0.630879	1:1:1:1:1:1	0.263258(0.296329:0.247378:0.246066)	NA	NA	NA	NA
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.301938	2.04522	0.147631	5.1771e-43	1215	282.955	932.045	NA	430	198.333	231.667	NA	NA	0.707922	1:1:1:1:1:1	0.259761(0.287587:0.241259:0.250437)	NA	NA	NA	NA
