Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Aer_XP_057466883.1-Aer_XP_057473816.1	NG	0.622918	2.95404	0.210869	2.93942e-21	1239	290.547	948.453	NA	615	213.667	401.333	NA	NA	1.16957	1:1:1:1:1:1	0.274156(0.31484:0.244105:0.263523)	NA	NA	NA	NA
Aer_XP_057466883.1-Aer_XP_057480547.1	NG	0.74638	3.05825	0.244055	3.04583e-17	1362	317.944	1044.06	NA	728	234.417	493.583	NA	NA	1.28606	1:1:1:1:1:1	0.326861(0.373786:0.283634:0.323162)	NA	NA	NA	NA
Aer_XP_057466883.1-Aer_XP_057480549.1	NG	0.694306	NA	NA	1.84045e-18	1152	268.835	883.165	NA	602	202.083	399.917	NA	NA	0.298917	1:1:1:1:1:1	0.298197(0.34258:0.255201:0.29681)	NA	NA	NA	NA
Aer_XP_057466883.1-Aer_XP_057481773.1	NG	0.801164	NA	NA	7.79622e-19	1338	308.955	1029.04	NA	745	238.417	506.583	NA	NA	0.385261	1:1:1:1:1:1	0.3546(0.386269:0.300971:0.37656)	NA	NA	NA	NA
Aer_XP_057466883.1-Aer_XP_057481774.1	NG	0.801164	NA	NA	7.79622e-19	1338	308.955	1029.04	NA	745	238.417	506.583	NA	NA	0.385261	1:1:1:1:1:1	0.346741(0.37656:0.295423:0.368239)	NA	NA	NA	NA
Aer_XP_057466883.1-Aer_XP_057484025.1	NG	0.636021	3.01951	0.210638	6.50146e-21	1251	290.97	960.03	NA	626	214.333	411.667	NA	NA	1.1904	1:1:1:1:1:1	0.269071(0.309293:0.239945:0.257975)	NA	NA	NA	NA
Aer_XP_057466883.1-Aer_XP_057483129.1	NG	0.404214	1.35495	0.298324	1.33037e-23	1359	316.002	1043	NA	524	198.083	325.917	NA	NA	0.625285	1:1:1:1:1:1	0.290337(0.332178:0.255895:0.28294)	NA	NA	NA	NA
Aer_XP_057466883.1-Aer_XP_057483564.1	NG	0.36788	2.42911	0.151446	3.86458e-43	1374	319.876	1054.12	NA	537	230.5	306.5	NA	NA	0.847747	1:1:1:1:1:1	0.296348(0.32871:0.263523:0.29681)	NA	NA	NA	NA
Aer_XP_057466883.1-Aer_XP_057486393.1	NG	0.768081	2.5185	0.304975	7.01126e-15	1362	317.955	1044.04	NA	732	230.167	501.833	NA	NA	1.17671	1:1:1:1:1:1	0.32478(0.373786:0.283634:0.316921)	NA	NA	NA	NA
Aer_XP_057473816.1-Aer_XP_057480547.1	NG	0.772662	2.76196	0.279752	3.73244e-14	1239	295.09	943.91	NA	671	215.75	455.25	NA	NA	1.24645	1:1:1:1:1:1	0.312067(0.351595:0.275312:0.309293)	NA	NA	NA	NA
Aer_XP_057473816.1-Aer_XP_057480549.1	NG	0.786945	2.40234	0.327575	2.17018e-11	1113	265.222	847.778	NA	604	190.833	413.167	NA	NA	1.17188	1:1:1:1:1:1	0.283403(0.320388:0.246879:0.28294)	NA	NA	NA	NA
Aer_XP_057473816.1-Aer_XP_057481773.1	NG	0.770145	2.02869	0.379628	3.89635e-11	1236	292.923	943.077	NA	659	205	454	NA	NA	1.06841	1:1:1:1:1:1	0.339806(0.364078:0.292649:0.362691)	NA	NA	NA	NA
Aer_XP_057473816.1-Aer_XP_057481774.1	NG	0.770145	2.02869	0.379628	3.89635e-11	1236	292.923	943.077	NA	659	205	454	NA	NA	1.06841	1:1:1:1:1:1	0.331946(0.354369:0.287101:0.354369)	NA	NA	NA	NA
Aer_XP_057473816.1-Aer_XP_057484025.1	NG	0.126173	0.38835	0.324894	4.2445e-13	1245	296.355	948.645	NA	200	89.8333	110.167	NA	NA	0.18858	1:1:1:1:1:1	0.254276(0.287101:0.231623:0.244105)	NA	NA	NA	NA
Aer_XP_057473816.1-Aer_XP_057483129.1	NG	0.681852	2.59136	0.263125	1.92966e-17	1236	296.13	939.87	NA	636	215.083	420.917	NA	NA	1.13935	1:1:1:1:1:1	0.275543(0.309986:0.247573:0.269071)	NA	NA	NA	NA
Aer_XP_057473816.1-Aer_XP_057483564.1	NG	0.647166	NA	NA	3.49833e-24	1245	298.152	946.848	NA	638	227.5	410.5	NA	NA	0.252704	1:1:1:1:1:1	0.281553(0.306519:0.255201:0.28294)	NA	NA	NA	NA
Aer_XP_057473816.1-Aer_XP_057486393.1	NG	0.769826	2.88577	0.266766	1.32267e-14	1239	295.525	943.475	NA	671	216.917	454.083	NA	NA	1.27452	1:1:1:1:1:1	0.309986(0.351595:0.275312:0.303051)	NA	NA	NA	NA
Aer_XP_057480547.1-Aer_XP_057480549.1	NG	0.037947	0.0412999	0.918817	0.742825	1431	329.739	1101.26	NA	54	13.25	40.75	NA	NA	0.0387196	1:1:1:1:1:1	0.336107(0.379334:0.286408:0.34258)	NA	NA	NA	NA
Aer_XP_057480547.1-Aer_XP_057481773.1	NG	0.306975	2.92882	0.104812	1.06619e-65	1662	385.769	1276.23	NA	605	283.5	321.5	NA	NA	0.915535	1:1:1:1:1:1	0.39251(0.423024:0.332178:0.42233)	NA	NA	NA	NA
Aer_XP_057480547.1-Aer_XP_057481774.1	NG	0.306975	2.92882	0.104812	1.06619e-65	1662	385.769	1276.23	NA	605	283.5	321.5	NA	NA	0.915535	1:1:1:1:1:1	0.384651(0.413315:0.32663:0.414008)	NA	NA	NA	NA
Aer_XP_057480547.1-Aer_XP_057484025.1	NG	0.777463	2.36274	0.329052	8.88201e-13	1248	294.853	953.147	NA	673	211.667	461.333	NA	NA	1.152	1:1:1:1:1:1	0.306981(0.346047:0.271151:0.303745)	NA	NA	NA	NA
Aer_XP_057480547.1-Aer_XP_057483129.1	NG	0.734588	NA	NA	1.19236e-26	1317	312.257	1004.74	NA	721	250.417	470.583	NA	NA	0.323322	1:1:1:1:1:1	0.328248(0.368932:0.287101:0.32871)	NA	NA	NA	NA
Aer_XP_057480547.1-Aer_XP_057483564.1	NG	0.745704	NA	NA	4.20244e-25	1347	319.498	1027.5	NA	739	253.5	485.5	NA	NA	0.331636	1:1:1:1:1:1	0.334258(0.365465:0.29473:0.34258)	NA	NA	NA	NA
Aer_XP_057480547.1-Aer_XP_057486393.1	NG	0.033631	0.153365	0.219286	4.39103e-13	1704	396.536	1307.46	NA	98	55	43	NA	NA	0.0614943	1:1:1:1:1:1	0.362691(0.410541:0.31484:0.362691)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057481773.1	NG	0.324561	2.18727	0.148387	7.5067e-48	1419	327.741	1091.26	NA	520	232.5	287.5	NA	NA	0.754783	1:1:1:1:1:1	0.363847(0.391817:0.303745:0.395978)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057481774.1	NG	0.324561	2.18727	0.148387	7.5067e-48	1419	327.741	1091.26	NA	520	232.5	287.5	NA	NA	0.754783	1:1:1:1:1:1	0.355987(0.382108:0.298197:0.387656)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057484025.1	NG	0.790055	2.0824	0.379396	3.91846e-10	1116	264.819	851.181	NA	602	186.25	415.75	NA	NA	1.09672	1:1:1:1:1:1	0.278317(0.31484:0.242718:0.277393)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057483129.1	NG	0.695689	NA	NA	2.14386e-29	1128	266.672	861.328	NA	612	221.5	390.5	NA	NA	0.29481	1:1:1:1:1:1	0.299584(0.337725:0.258669:0.302358)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057483564.1	NG	0.695218	NA	NA	1.47269e-24	1149	271.136	877.864	NA	614	216.167	397.833	NA	NA	0.295189	1:1:1:1:1:1	0.305594(0.334258:0.266297:0.316227)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057486393.1	NG	0.0612415	0.174778	0.350396	1.1479e-07	1428	329.791	1098.21	NA	116	51.4167	64.5833	NA	NA	0.0874623	1:1:1:1:1:1	0.334027(0.379334:0.286408:0.336338)	NA	NA	NA	NA
Aer_XP_057481773.1-Aer_XP_057481774.1	NG	NA	NA	NA	NA	1788	413.598	1374.4	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.41239(0.425798:0.343967:0.467406)	NA	NA	NA	NA
Aer_XP_057481773.1-Aer_XP_057484025.1	NG	0.77379	2.10347	0.367864	1.48171e-11	1245	293.073	951.927	NA	666	206.5	459.5	NA	NA	1.0868	1:1:1:1:1:1	0.33472(0.35853:0.288488:0.357143)	NA	NA	NA	NA
Aer_XP_057481773.1-Aer_XP_057483129.1	NG	0.803249	2.11215	0.380298	4.28558e-11	1308	307.156	1000.84	NA	710	216.583	493.417	NA	NA	1.11062	1:1:1:1:1:1	0.355987(0.381415:0.304438:0.382108)	NA	NA	NA	NA
Aer_XP_057481773.1-Aer_XP_057483564.1	NG	0.754673	NA	NA	2.62618e-18	1332	313.199	1018.8	NA	720	235.25	484.75	NA	NA	0.34209	1:1:1:1:1:1	0.361997(0.377947:0.312067:0.395978)	NA	NA	NA	NA
Aer_XP_057481773.1-Aer_XP_057486393.1	NG	0.306807	2.399	0.127889	7.41827e-62	1659	385.513	1273.49	NA	598	277.333	320.667	NA	NA	0.792984	1:1:1:1:1:1	0.39043(0.423024:0.332178:0.416089)	NA	NA	NA	NA
Aer_XP_057481774.1-Aer_XP_057484025.1	NG	0.77379	2.10347	0.367864	1.48171e-11	1245	293.073	951.927	NA	666	206.5	459.5	NA	NA	1.0868	1:1:1:1:1:1	0.326861(0.348821:0.28294:0.348821)	NA	NA	NA	NA
Aer_XP_057481774.1-Aer_XP_057483129.1	NG	0.803249	2.11215	0.380298	4.28558e-11	1308	307.156	1000.84	NA	710	216.583	493.417	NA	NA	1.11062	1:1:1:1:1:1	0.348128(0.371706:0.29889:0.373786)	NA	NA	NA	NA
Aer_XP_057481774.1-Aer_XP_057483564.1	NG	0.754673	NA	NA	2.62618e-18	1332	313.199	1018.8	NA	720	235.25	484.75	NA	NA	0.34209	1:1:1:1:1:1	0.354138(0.368239:0.306519:0.387656)	NA	NA	NA	NA
Aer_XP_057481774.1-Aer_XP_057486393.1	NG	0.306807	2.399	0.127889	7.41827e-62	1659	385.513	1273.49	NA	598	277.333	320.667	NA	NA	0.792984	1:1:1:1:1:1	0.382571(0.413315:0.32663:0.407767)	NA	NA	NA	NA
Aer_XP_057484025.1-Aer_XP_057483129.1	NG	0.681689	2.85088	0.239115	1.71587e-18	1245	296.06	948.94	NA	642	217.083	424.917	NA	NA	1.19752	1:1:1:1:1:1	0.270458(0.304438:0.243412:0.263523)	NA	NA	NA	NA
Aer_XP_057484025.1-Aer_XP_057483564.1	NG	0.652402	2.59657	0.251255	6.9984e-19	1254	297.784	956.216	NA	633	216.333	416.667	NA	NA	1.11408	1:1:1:1:1:1	0.276468(0.300971:0.25104:0.277393)	NA	NA	NA	NA
Aer_XP_057484025.1-Aer_XP_057486393.1	NG	0.780065	1.86323	0.418662	9.86388e-10	1248	295.289	952.711	NA	665	203	462	NA	NA	1.03635	1:1:1:1:1:1	0.304901(0.346047:0.271151:0.297503)	NA	NA	NA	NA
Aer_XP_057483129.1-Aer_XP_057483564.1	NG	0.242735	0.871883	0.278403	2.92698e-25	1347	320.255	1026.75	NA	378	165.083	212.917	NA	NA	0.392317	1:1:1:1:1:1	0.297735(0.323856:0.26699:0.302358)	NA	NA	NA	NA
Aer_XP_057483129.1-Aer_XP_057486393.1	NG	0.760727	NA	NA	1.68499e-21	1317	311.962	1005.04	NA	723	242.583	480.417	NA	NA	0.343658	1:1:1:1:1:1	0.326167(0.368932:0.287101:0.322469)	NA	NA	NA	NA
Aer_XP_057483564.1-Aer_XP_057486393.1	NG	0.754909	NA	NA	1.181e-22	1347	320.328	1026.67	NA	738	249.417	488.583	NA	NA	0.337577	1:1:1:1:1:1	0.332178(0.365465:0.29473:0.336338)	NA	NA	NA	NA
